beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,volatility,dV_dbeta,dV_drho,dV_dvolvol,dV_dvatm,dV_dF,dV_dK
0.25,-0.04999999999999999,0.15,0.02,0.03484782117800562,0.108,0.09257142857142857,-0.15415067982725836,1.0,0.0,0.019727633698001144,-0.0014835744161136957,-0.0011384022127735867,0.0009790270937688674,0.9788602886642696,-0.012227184028793749,0.015889896291664363
0.25,-0.04999999999999999,0.15,0.02,0.03484782117800562,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.019926618221841223,-0.0003611430061297593,-0.0002877196033504346,0.0001336221411295298,0.9952876158712254,-0.01769865149199205,0.018554384356737945
0.25,-0.04999999999999999,0.15,0.02,0.03484782117800562,0.108,0.11571428571428571,0.06899287148695142,1.0,0.0,0.02015783637309176,0.000703047359921388,0.0005775909733129799,-4.4990943262556674e-05,1.00830297332629,-0.023035135543780418,0.021428277318413378
0.25,-0.04999999999999999,0.15,0.02,0.03484782117800562,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,0.020422663161188476,0.0017101413792240242,0.0014398329993544655,0.0004287088930378256,1.018091684400697,-0.028121207924999753,0.02433820630287423
0.25,-0.04999999999999999,0.15,0.02,0.03484782117800562,0.108,0.13885714285714285,0.251314428280906,1.0,0.0,0.020720726805289708,0.002661626178172419,0.0022836361031319174,0.0015095725277426866,1.024979044267191,-0.03286576208304842,0.027154773035868513
0.25,-0.04999999999999999,0.15,0.02,0.03484782117800562,0.108,0.1504285714285714,0.33135713595444244,1.0,0.0,0.021050390707514893,0.0035598437427467504,0.003096890971093458,0.0031306357749196546,1.0293888058855798,-0.037207140323800424,0.029788035712148758
0.25,-0.04999999999999999,0.15,0.02,0.03484782117800562,0.108,0.162,0.4054651081081644,1.0,0.0,0.02140918251836621,0.004408096282147589,0.0038711086437037833,0.005212991344144884,1.0317912021362776,-0.04111322557526475,0.03218254770440687
0.25,-0.04999999999999999,0.15,0.02,0.029637913299657308,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.01999397617456827,-0.002616572850783594,-0.003562049257981638,0.007379603953950711,0.9443529123673872,0.010821226895470316,-0.007292548734630593
0.25,-0.04999999999999999,0.15,0.02,0.029637913299657308,0.20600000000000002,0.1765714285714286,-0.15415067982725822,1.0,0.0,0.019897262473331134,-0.0014725816885520003,-0.0021380463146431763,0.002842764379795625,0.9735189480999468,0.003110340750424097,-0.0012370512867732623
0.25,-0.04999999999999999,0.15,0.02,0.029637913299657308,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,0.01994740852966915,-0.00036046482466043484,-0.0005496941252869424,0.0003199707339359834,0.9949420604293236,-0.0054794302690762955,0.005903298161961411
0.25,-0.04999999999999999,0.15,0.02,0.029637913299657308,0.20600000000000002,0.22071428571428575,0.06899287148695163,1.0,0.0,0.020160282782956715,0.000700983512564458,0.0011045485099464626,0.00017032859671289486,1.0067394299343004,-0.014228051913043981,0.013373558130293362
0.25,-0.04999999999999999,0.15,0.02,0.029637913299657308,0.20600000000000002,0.24278571428571433,0.16430305129127634,1.0,0.0,0.020534472885651134,0.0016935430367316859,0.0027139827139089413,0.0023425370913853103,1.009229891503925,-0.022374420471092674,0.020405881042307457
0.25,-0.04999999999999999,0.15,0.02,0.029637913299657308,0.20600000000000002,0.2648571428571429,0.25131442828090617,1.0,0.0,0.021053767437277736,0.0026087060498228387,0.004192906377996322,0.0064251921231347625,1.0046826050849602,-0.02938086278076376,0.02645896250911702
0.25,-0.04999999999999999,0.15,0.02,0.029637913299657308,0.20600000000000002,0.2869285714285715,0.3313571359544426,1.0,0.0,0.021693577389002135,0.0034499695115042437,0.005499267376538104,0.01185147318302973,0.9961084405294733,-0.035041326989699334,0.031315230733891204
0.25,-0.04999999999999999,0.15,0.02,0.029637913299657308,0.20600000000000002,0.30900000000000005,0.40546510810816455,1.0,0.0,0.022427566373676232,0.004228867048260478,0.006629134368170728,0.018093098705008973,0.9861419187375265,-0.03941424159928319,0.03501430793365954
0.25,-0.04999999999999999,0.15,0.02,0.026887410354738173,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.0205970759326321,-0.0025579648087522226,-0.004922404095437167,0.01395118808844568,0.925440829876945,0.020371337725728772,-0.01800309720907559
0.25,-0.04999999999999999,0.15,0.02,0.026887410354738173,0.30400000000000005,0.2605714285714286,-0.15415067982725822,1.0,0.0,0.020131840325833147,-0.0014592330659972963,-0.0030732821825582364,0.005497650407826402,0.9654206786490362,0.011316808738045083,-0.010043178431450188
0.25,-0.04999999999999999,0.15,0.02,0.026887410354738173,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.01997251690180233,-0.0003601311384567621,-0.0008095795301496741,0.0005662883374024539,0.9943458772570457,-0.00029751615210478125,0.0006002520977037587
0.25,-0.04999999999999999,0.15,0.02,0.026887410354738173,0.30400000000000005,0.32571428571428573,0.06899287148695142,1.0,0.0,0.020181349248017007,0.0006991291209241905,0.0016259286018239065,0.0006268954053777867,1.0043513106312822,-0.012741462330297026,0.012181357128555998
0.25,-0.04999999999999999,0.15,0.02,0.026887410354738173,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,0.0207514103013498,0.001672210739691478,0.0039010418454543516,0.005515443515091736,0.9963220149133473,-0.02375103897542066,0.02245470765484151
0.25,-0.04999999999999999,0.15,0.02,0.026887410354738173,0.30400000000000005,0.3908571428571429,0.251314428280906,1.0,0.0,0.021615789501392514,0.0025448142499851145,0.005811786977013861,0.013661539144727224,0.9786529781066589,-0.03206591445038583,0.030166225130657
0.25,-0.04999999999999999,0.15,0.02,0.026887410354738173,0.30400000000000005,0.4234285714285715,0.33135713595444244,1.0,0.0,0.022688782679752776,0.0033352892687701216,0.007338386098433169,0.023376383304745056,0.959683211550359,-0.0377273871457944,0.0353404644841617
0.25,-0.04999999999999999,0.15,0.02,0.026887410354738173,0.30400000000000005,0.45600000000000007,0.4054651081081644,1.0,0.0,0.023896988368296065,0.004071954558312586,0.008553868878829802,0.03356462173472714,0.943930806440784,-0.04136440991474505,0.03858129925735137
0.25,-0.04999999999999999,0.15,0.02,0.025072221613651368,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.021326795615462926,-0.0024984620206380593,-0.006043230568735854,0.021408869068143783,0.9062768765532835,0.02656671401508032,-0.024802190156375616
0.25,-0.04999999999999999,0.15,0.02,0.025072221613651368,0.402,0.3445714285714286,-0.15415067982725836,1.0,0.0,0.020425250256767162,-0.0014433300110824792,-0.003932691861395729,0.00878780047167636,0.9555734678417933,0.017169938593561748,-0.01621665414812187
0.25,-0.04999999999999999,0.15,0.02,0.025072221613651368,0.402,0.3876428571428571,-0.03636764417087495,1.0,0.0,0.02000207841244,-0.00035979209889644236,-0.0010672937863348982,0.0008715339630529672,0.9936035959338285,0.002957463819611921,-0.002729640939218569
0.25,-0.04999999999999999,0.15,0.02,0.025072221613651368,0.402,0.4307142857142857,0.06899287148695142,1.0,0.0,0.020220432789922863,0.0006968397161472937,0.0021390047805886748,0.0013165660193979068,1.0012057997829455,-0.013202967408042537,0.012780360189742946
0.25,-0.04999999999999999,0.15,0.02,0.025072221613651368,0.402,0.47378571428571425,0.16430305129127615,1.0,0.0,0.02106157589553998,0.0016469612167325826,0.004975270591340306,0.009671632186088228,0.9808210040217165,-0.026499274387402096,0.0255360640895518
0.25,-0.04999999999999999,0.15,0.02,0.025072221613651368,0.402,0.5168571428571429,0.25131442828090617,1.0,0.0,0.02235236962188842,0.0024808461431311277,0.0071293122065536375,0.022134912024801622,0.9522082573877251,-0.03505889377950064,0.03367006947548749
0.25,-0.04999999999999999,0.15,0.02,0.025072221613651368,0.402,0.5599285714285714,0.33135713595444244,1.0,0.0,0.023909757152462865,0.003240844377625053,0.008711317008016809,0.03568543103026662,0.9287938194643334,-0.03989487121652566,0.0381697561042907
0.25,-0.04999999999999999,0.15,0.02,0.025072221613651368,0.402,0.603,0.4054651081081642,1.0,0.0,0.025608983541854414,0.003967745351075605,0.009916293283025531,0.049029068874224355,0.9140128346080292,-0.04245983993739836,0.040461507621287696
0.25,-0.04999999999999999,0.15,0.02,0.023740937786092108,0.5,0.375,-0.2876820724517809,1.0,0.0,0.022147384011378172,-0.002444298100760358,-0.006961556324451533,0.02921282303208615,0.8889891790643594,0.03073590379514347,-0.029335390478133536
0.25,-0.04999999999999999,0.15,0.02,0.023740937786092108,0.5,0.42857142857142855,-0.15415067982725836,1.0,0.0,0.020769997238766366,-0.0014259207894485198,-0.00471155149790265,0.012553983713679762,0.9446575959894712,0.021726848144108635,-0.02096972502255807
0.25,-0.04999999999999999,0.15,0.02,0.023740937786092108,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.020036060257310865,-0.00035940004445197266,-0.0013225113157364727,0.001234320864267211,0.9925753237615514,0.005417407005776149,-0.005236246088002916
0.25,-0.04999999999999999,0.15,0.02,0.023740937786092108,0.5,0.5357142857142857,0.06899287148695142,1.0,0.0,0.020277074046813795,0.0006940644049164286,0.0026408588874705886,0.0022275677899452543,0.9972102308030798,-0.014407285309600231,0.01406727655207058
0.25,-0.04999999999999999,0.15,0.02,0.023740937786092108,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,0.021451589423307597,0.0016200206766556658,0.005927160470758542,0.014519893364025505,0.9640714107294135,-0.02932259114069763,0.028561699272160814
0.25,-0.04999999999999999,0.15,0.02,0.023740937786092108,0.5,0.6428571428571428,0.251314428280906,1.0,0.0,0.02321400673587268,0.0024245945199792545,0.008190182998807496,0.031069739366323415,0.9285033489521053,-0.03737659611427551,0.03629390986582089
0.25,-0.04999999999999999,0.15,0.02,0.023740937786092108,0.5,0.6964285714285714,0.33135713595444244,1.0,0.0,0.025265345721187316,0.0031738513310972816,0.009761498435946432,0.047832495686469426,0.9057842488264747,-0.0411355888286961,0.039798808375685196
0.25,-0.04999999999999999,0.15,0.02,0.023740937786092108,0.5,0.75,0.4054651081081644,1.0,0.0,0.027441205934360044,0.003912344661830413,0.010946041900997282,0.06373542655966356,0.8957119609441969,-0.042744117229493006,0.041198136245412284
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.01585260796386611,0.01,0.0075,-0.2876820724517809,1.0,0.0,0.00484139920575204,-0.0006784531634500207,-0.00020134203158863454,0.00012926175104234058,0.9589616323303681,-0.035028719768750854,0.06753752795773812
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.01585260796386611,0.01,0.008571428571428572,-0.15415067982725822,1.0,0.0,0.004911625127347599,-0.0003758941903450442,-0.00011618382471367299,5.690953090714405e-05,0.9766425501714074,-0.040633783924651064,0.06374960286259891
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.01585260796386611,0.01,0.009642857142857142,-0.03636764417087495,1.0,0.0,0.004978362710878049,-9.132616104446857e-05,-2.9246344495468983e-05,9.996788119516203e-06,0.9925634392577536,-0.045885627546130514,0.06096711638177557
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.01585260796386611,0.01,0.010714285714285714,0.06899287148695142,1.0,0.0,0.005042524116742982,0.00017783692877908238,5.8756579462911985e-05,-1.1622784332187587e-05,1.0069573248204637,-0.05082159580354834,0.05890217843227494
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.01585260796386611,0.01,0.011785714285714285,0.16430305129127615,1.0,0.0,0.0051047685180955794,0.00043353514789099397,0.00014726082853118978,-8.490839541871854e-06,1.0200067880666366,-0.055468801253895875,0.05736233082239353
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.01585260796386611,0.01,0.012857142857142857,0.251314428280906,1.0,0.0,0.005165582706357087,0.0006772797778425775,0.00023580899776211314,1.8581646204338954e-05,1.0318604130926885,-0.05984791121919368,0.05621378088539099
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.01585260796386611,0.01,0.013928571428571429,0.33135713595444244,1.0,0.0,0.005225331862756304,0.0009102846792430992,0.00032402451078143225,6.859677105848584e-05,1.0426422638521753,-0.06397535608947648,0.05536068942278384
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.01585260796386611,0.01,0.015,0.4054651081081644,1.0,0.0,0.005284292811568928,0.001133553132450669,0.0004115960415374034,0.00014042847093484302,1.0524610270158716,-0.06786539897800428,0.054732374272300634
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.008701639048740406,0.108,0.081,-0.2876820724517809,1.0,0.0,0.005514715385631759,-0.0006124670380312548,-0.0017182470663287288,0.006270661970138288,0.8906352202670156,0.03444195657322779,-0.032816751593879395
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.008701639048740406,0.108,0.09257142857142857,-0.15415067982725836,1.0,0.0,0.005183015274567124,-0.00035697739686592697,-0.0011584809092914999,0.002681991648296421,0.9458077024752202,0.02415370489327236,-0.023274849204803636
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.008701639048740406,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.005008081701993846,-8.986651657318643e-05,-0.00032402342137508933,0.00026367425387156807,0.9926946153173523,0.005880500144257291,-0.005669579529658407
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.008701639048740406,0.108,0.11571428571428571,0.06899287148695142,1.0,0.0,0.005067604545852534,0.00017359588246281096,0.0006473504284697694,0.00046887105439480674,0.9976637507503735,-0.016172200032848826,0.015779579496179773
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.008701639048740406,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,0.005351974086478653,0.00040569583326969334,0.0014585692814115382,0.0030899777077289152,0.9658258893230813,-0.03292908112425675,0.03204777177309313
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.008701639048740406,0.108,0.13885714285714285,0.251314428280906,1.0,0.0,0.00578004356540434,0.0006074513891106925,0.002022694440323495,0.006654870315398193,0.9307770790278657,-0.04214772583208323,0.040892021671476056
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.008701639048740406,0.108,0.1504285714285714,0.33135713595444244,1.0,0.0,0.006280137410360827,0.0007948283750022426,0.00241616061099245,0.010288508773659397,0.9077988675066995,-0.046536931696095546,0.04498591894619167
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.008701639048740406,0.108,0.162,0.4054651081081644,1.0,0.0,0.006811993051232841,0.0009789585643988964,0.002712746376487614,0.013745781638350432,0.8971358047995248,-0.04846152500138162,0.04666786502478038
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.007404107495304258,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.00657660168013568,-0.0005755097479379639,-0.0023945448874584585,0.01383505438119427,0.8470672518497492,0.042945327232052806,-0.04210665288032824
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.007404107495304258,0.20600000000000002,0.1765714285714286,-0.15415067982725822,1.0,0.0,0.005683202275677725,-0.00033807088465917105,-0.0018236674908886166,0.007027933554552745,0.8987900281724002,0.037759572660187334,-0.03731762337917562
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.007404107495304258,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,0.005059513940166615,-8.922968961048716e-05,-0.0006037168989545884,0.0007703804729550857,0.985828779292595,0.014755969348565805,-0.014646217449366724
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.007404107495304258,0.20600000000000002,0.22071428571428575,0.06899287148695163,1.0,0.0,0.005180703097036794,0.00016928214299295866,0.0011682169133951066,0.0018772945888765424,0.9726109192395057,-0.024591488622131424,0.024391209594941857
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.007404107495304258,0.20600000000000002,0.24278571428571433,0.16430305129127634,1.0,0.0,0.005954528695234337,0.00037951772064035116,0.002224174353805532,0.008604141767979967,0.8997294259507214,-0.04237983710708348,0.04195519409739597
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.007404107495304258,0.20600000000000002,0.2648571428571429,0.25131442828090617,1.0,0.0,0.0069357559698290825,0.0005748911767714451,0.0027813769083007084,0.015229984023474481,0.8717361000640668,-0.04647110388257056,0.04587422745706835
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.007404107495304258,0.20600000000000002,0.2869285714285715,0.3313571359544426,1.0,0.0,0.007954253036992372,0.0007788757919974625,0.0031677935873368718,0.02116164366133093,0.8746797782645852,-0.04688019288209379,0.046137502961519576
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.007404107495304258,0.20600000000000002,0.30900000000000005,0.40546510810816455,1.0,0.0,0.008965757267028574,0.0009966199393657948,0.003484774346685494,0.026605540046223158,0.8927241919709787,-0.04631475763459637,0.04544650545984266
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.006717640798346915,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.00769784772697505,-0.000568247809491458,-0.002798785087365617,0.02052056470838755,0.8451050705642289,0.04393788624883855,-0.04335423373612318
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.006717640798346915,0.30400000000000005,0.2605714285714286,-0.15415067982725822,1.0,0.0,0.006282959244748061,-0.0003259481647304227,-0.002239425572496243,0.011433010973268072,0.8696900401279929,0.042788039252645176,-0.04249515892713872
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.006717640798346915,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.005131328735348605,-8.831987702062554e-05,-0.0008623664625269069,0.0014883671291944893,0.9759014876649045,0.021207404201949862,-0.021133706884406637
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.006717640798346915,0.30400000000000005,0.32571428571428573,0.06899287148695142,1.0,0.0,0.00536295990978376,0.00016410432605032773,0.0015903978845666826,0.0038492177800160763,0.9423390017145492,-0.03196137926619684,0.03183022001175662
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.006717640798346915,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,0.006688328503108061,0.0003667503410387285,0.0026723645592399343,0.013948562002465064,0.865647344956289,-0.04527821087429983,0.04500513894782742
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.006717640798346915,0.30400000000000005,0.3908571428571429,0.251314428280906,1.0,0.0,0.008173346315049115,0.0005768117294640446,0.0032316196368171613,0.02268461902347148,0.867007826301933,-0.04595184834244945,0.045560634927593845
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.006717640798346915,0.30400000000000005,0.4234285714285715,0.33135713595444244,1.0,0.0,0.00963970446664748,0.0008094073744684277,0.0036592010680158204,0.03044738329686666,0.8975633326910883,-0.04489351101114001,0.04439838975453008
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.006717640798346915,0.30400000000000005,0.45600000000000007,0.4054651081081644,1.0,0.0,0.011064157699528373,0.0010649699334340265,0.0040322639125207815,0.037644090311904174,0.9388855458772575,-0.04366060249618798,0.043075846859102124
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.0062643614755622835,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.008806475254802442,-0.0005746607148545309,-0.00310895510203768,0.02657309722262198,0.8620267878035728,0.043357468735728495,-0.042896760499748436
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.0062643614755622835,0.402,0.3445714285714286,-0.15415067982725836,1.0,0.0,0.0069173348149311475,-0.0003203143700842741,-0.0025317414935307698,0.015541567355526337,0.857539102059698,0.044466808636121215,-0.044246355366151964
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.0062643614755622835,0.402,0.3876428571428571,-0.03636764417087495,1.0,0.0,0.005220981438044063,-8.723753620641582e-05,-0.0010963145248381462,0.002367795119693058,0.9640710638714545,0.026418485117540653,-0.026363489803218697
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.0062643614755622835,0.402,0.4307142857142857,0.06899287148695142,1.0,0.0,0.005594255954440317,0.00015925930236246032,0.001919735156863551,0.006057348255789956,0.9138757844277962,-0.03713247388979562,0.03703642800563949
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.0062643614755622835,0.402,0.47378571428571425,0.16430305129127615,1.0,0.0,0.007459126473300836,0.0003637873964788481,0.002987767946241236,0.018811299538448657,0.8552588123005855,-0.04566849108522243,0.045466870554334626
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.0062643614755622835,0.402,0.5168571428571429,0.25131442828090617,1.0,0.0,0.009399379637292036,0.0005930268429175973,0.0035833844103763915,0.029396459205194035,0.8850968943926836,-0.04463349738963527,0.04433826434069633
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.0062643614755622835,0.402,0.5599285714285714,0.33135713595444244,1.0,0.0,0.011272184878957104,0.0008542036453284087,0.004068700834576705,0.038897966403400555,0.9381057991239762,-0.04301646830787022,0.042638050872299785
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.0062643614755622835,0.402,0.603,0.4054651081081642,1.0,0.0,0.013075254083260077,0.0011454411117670495,0.004503417490478104,0.047786771493808174,0.9978927096161304,-0.04157607181266347,0.0411266290047898
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.005931845366862719,0.5,0.375,-0.2876820724517809,1.0,0.0,0.009888767897922259,-0.0005873838793905164,-0.0033751728209138296,0.032216645508428544,0.887521346871753,0.042443131982342445,-0.04205442552795525
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.005931845366862719,0.5,0.42857142857142855,-0.15415067982725836,1.0,0.0,0.007559796247210016,-0.00031900324960124093,-0.00276143960822596,0.01936570265951571,0.8566315620443324,0.04480114356960987,-0.044622521825370354
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.005931845366862719,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.0053257529198407925,-8.608085381764216e-05,-0.0013047787203964707,0.0033604186928730107,0.951436994299603,0.03066031369498999,-0.030616639366507825
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.005931845366862719,0.5,0.5357142857142857,0.06899287148695142,1.0,0.0,0.005857905710571831,0.00015529772737074712,0.0021774075489671293,0.008307406205209525,0.8904678610849462,-0.040481440444780435,0.0404063928256217
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.005931845366862719,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,0.008234238665999987,0.0003664219613541688,0.0032421303966143947,0.02329741809884324,0.8584801052378601,-0.045210850665127804,0.045049893858812924
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.005931845366862719,0.5,0.6428571428571428,0.251314428280906,1.0,0.0,0.010596773691336341,0.0006153237763147216,0.0038900435598387914,0.03564752439236861,0.9130523464086316,-0.04330122950595819,0.043061078470101564
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.005931845366862719,0.5,0.6964285714285714,0.33135713595444244,1.0,0.0,0.012850586853026735,0.0009037902336367178,0.004436716880165396,0.04684460605959734,0.9848873109483329,-0.04145228556871768,0.04114174654829219
0.25,-0.04999999999999999,0.16999999999999998,0.005,0.005931845366862719,0.5,0.75,0.4054651081081644,1.0,0.0,0.015011263924333612,0.0012286173129377753,0.004932294706336889,0.05738410889082563,1.0603381204379003,-0.039947836499882,0.039577981282663356
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.0255711896718451,0.01,0.0075,-0.2876820724517809,1.0,0.0,0.0077181216713356855,-0.0011008899213387153,-0.0001876875846578762,9.483804453554409e-05,0.9555550024546359,-0.08490059219943186,0.12302598159031684
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.0255711896718451,0.01,0.008571428571428572,-0.15415067982725822,1.0,0.0,0.007844730206743804,-0.0006101143444704214,-0.00010880633373444802,4.45788232716458e-05,0.9758928118553452,-0.09368847425347955,0.11368931837686186
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.0255711896718451,0.01,0.009642857142857142,-0.03636764417087495,1.0,0.0,0.007962427430113824,-0.00014829976483135017,-2.750300594903135e-05,8.717190164144903e-06,0.9942551350207728,-0.10164758279936763,0.1062827509167791
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.0255711896718451,0.01,0.010714285714285714,0.06899287148695142,1.0,0.0,0.008072977021707893,0.0002889627747189058,5.5473226706570545e-05,-1.2582404736159642e-05,1.0109922669934899,-0.10893440967047775,0.10027646733052162
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.0255711896718451,0.01,0.011785714285714285,0.16430305129127615,1.0,0.0,0.008177678981158155,0.0007049991198556398,0.00013957917460713428,-1.9422258072646086e-05,1.0263608211889328,-0.1156604972393712,0.09531922691634571
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.0255711896718451,0.01,0.012857142857142857,0.251314428280906,1.0,0.0,0.008277519716699572,0.001102399870188716,0.00022440611435031494,-1.2066183122093767e-05,1.0405557071253329,-0.12190832267350528,0.09116840423869992
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.0255711896718451,0.01,0.013928571428571429,0.33135713595444244,1.0,0.0,0.008373265419721526,0.0014832357946217337,0.0003096376965588633,9.122633204396748e-06,1.053729164026535,-0.12774085201151342,0.0876506698532007
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.0255711896718451,0.01,0.015,0.4054651081081644,1.0,0.0,0.008465522847102499,0.0018491976509315547,0.0003950235468587683,4.3719400495646066e-05,1.066003037568461,-0.13320743111065741,0.0846387320718302
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.013923684150166458,0.108,0.081,-0.2876820724517809,1.0,0.0,0.008244633323226069,-0.001022839569132088,-0.0019791108517624636,0.004983630893374292,0.925012659112041,0.023276589576155908,-0.02061273845394752
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.013923684150166458,0.108,0.09257142857142857,-0.15415067982725836,1.0,0.0,0.008055021877747022,-0.0005836503797698954,-0.0012368788649534787,0.0019654323776105206,0.9652413495033391,0.012990642825692376,-0.011560837480507121
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.013923684150166458,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.00798923881875074,-0.00014406562748500278,-0.00032604374408629766,0.00020219443393872702,0.9943659736593976,-0.00024834474754738614,0.0005839878727735556
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.013923684150166458,0.108,0.11571428571428571,0.06899287148695142,1.0,0.0,0.008072817162828516,0.0002796530672000072,0.0006548313479994407,0.0002259596797863322,1.0043323661719417,-0.014450205491912069,0.01381387923245362
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.013923684150166458,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,0.008302922020164479,0.0006686965382546388,0.0015702218327652124,0.001977417612463693,0.9960479526514028,-0.0269975029507505,0.025532748222650448
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.013923684150166458,0.108,0.13885714285714285,0.251314428280906,1.0,0.0,0.008652123221695956,0.0010173460025928453,0.0023374078861650377,0.004888664018732443,0.9781030156637173,-0.036442701705289564,0.034300013826202985
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.013923684150166458,0.108,0.1504285714285714,0.33135713595444244,1.0,0.0,0.009085423521719732,0.0013331379229880183,0.002949100852408896,0.008352757998276979,0.9589661798827173,-0.042847770278371444,0.04015826448703425
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.013923684150166458,0.108,0.162,0.4054651081081644,1.0,0.0,0.00957300028360712,0.0016275492559782204,0.0034354644129451833,0.01197941835051115,0.943168329440246,-0.04694519042947261,0.043811335138357915
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.011846863636511233,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.00916048624267148,-0.0009618332961812765,-0.003047564910496353,0.012694589645958836,0.8764863484251195,0.03766786077314881,-0.03631697291140021
0.25,-0.04999999999999999,0.16999999999999998,0.008,0.011846863636511233,0.20600000000000002,0.1765714285714286,-0.15415067982725822,1.0,0.0,0.0084401591827107,-0.0005642885291052228,-0.002125966208630464,0.00567045755749245,0.9350718761356923,0.028231843027715316,-0.02750254221869994
