beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,dV_dF,dV_dK,dV_dBeta,dV_dRho,dV_dVolvol,dV_dVatm,volatility,d2V_dF2,d2V_dK2
0.25,-0.25,0.15,0.008,0.009497917849019611,0.5,0.625,0.22314355131420976,1.0,0.0,-0.037583615681430205,0.03726872081777355,0.0007330968020136108,0.005345976411552655,0.03010661234204015,0.7844688006825029,0.01077690555287952,-0.005370703881624195,0.02717825964282384
0.25,-0.25,0.15,0.011,0.03571868851306294,0.01,0.0075,-0.2876820724517809,1.0,0.0,-0.11237701706690029,0.18087898141089243,-0.0015256376301175933,-0.00014612144827452767,0.0002638357813472547,0.9421374168506141,0.010596424579135533,1623.3368815843362,-17.60744328116459
0.25,-0.25,0.15,0.011,0.03571868851306294,0.01,0.008214285714285714,-0.19671029424605427,1.0,0.0,-0.12273876637269865,0.16862548926632748,-0.0010704524055354936,-0.00010641494976870725,0.00018729137858664036,0.960298438621645,0.01072112556451348,1655.5680437679853,-15.612511283791262
0.25,-0.25,0.15,0.011,0.03571868851306294,0.01,0.008928571428571428,-0.11332868530700324,1.0,0.0,-0.13222405947921345,0.15818906861503335,-0.0006313835010374191,-6.492758761189599e-05,0.00011136655313215282,0.9770449260255115,0.010837749690303643,1686.5155105794115,-12.542050731312314
0.25,-0.25,0.15,0.011,0.03571868851306294,0.01,0.009642857142857144,-0.03636764417087472,1.0,0.0,-0.1409783775829787,0.14918654419465716,-0.00020703893981177668,-2.1961812576853923e-05,3.670300174896113e-05,0.9925958591992675,0.010947450658178868,1707.5056646387309,-15.109441475757988
0.25,-0.25,0.15,0.011,0.03571868851306294,0.01,0.010357142857142856,0.03509131981126998,1.0,0.0,-0.1491133121492294,0.1413371309596014,0.00020380237948647295,2.2245981098900636e-05,-3.621749081195169e-05,1.0071214507873971,0.011051147419949245,1742.8246346096187,-3.719445150869654
0.25,-0.25,0.15,0.011,0.03571868851306294,0.01,0.011071428571428572,0.10178269430994238,1.0,0.0,-0.15671639784498037,0.1344297983861497,0.0006022062865734812,6.750496168994591e-05,-0.00010703375512288726,1.0207565041010906,0.011149584809469303,1766.7117768738192,-6.892105108384523
0.25,-0.25,0.15,0.011,0.03571868851306294,0.01,0.011785714285714287,0.16430305129127634,1.0,0.0,-0.16385748227015773,0.12830296597881646,0.000989111957269695,0.00011366076829721905,-0.00017546825277492406,1.033609950785618,0.011243375596692596,1786.7304857865915,-9.166731245102932
0.25,-0.25,0.15,0.011,0.03571868851306294,0.01,0.0125,0.22314355131420976,1.0,0.0,-0.17059313718592595,0.12283055225714712,0.001365347434070796,0.00016058620405656754,-0.00024130954526246917,1.0457709303953027,0.011333030443246525,1809.9931275994406,-7.4940054162198075
0.25,-0.25,0.15,0.011,0.019163969847629962,0.108,0.081,-0.2876820724517809,1.0,0.0,0.021140985791968374,-0.017349563658159078,-0.001448977228132864,-0.0017641400597290247,0.005835373776200137,0.9505468145553189,0.011332562661729157,282.5479940607914,0.269687234491136
0.25,-0.25,0.15,0.011,0.019163969847629962,0.108,0.08871428571428572,-0.19671029424605413,1.0,0.0,0.017495969452668438,-0.01491913143001187,-0.0010219607955025412,-0.0013205006706151767,0.0037587011454676134,0.9675457185758343,0.011207638133788172,287.6737866361978,0.36060059155588947
0.25,-0.25,0.15,0.011,0.019163969847629962,0.108,0.09642857142857143,-0.11332868530700312,1.0,0.0,0.013282248645205512,-0.0117998434608748,-0.0006047714030954499,-0.000825801283257932,0.001964540223206579,0.9826297010921566,0.01110415545992276,292.23085642592736,0.4469980246333741
0.25,-0.25,0.15,0.011,0.019163969847629962,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.008548908864122021,-0.008065509280114595,-0.00019846710733184558,-0.00028496776466324647,0.0005438056446122053,0.9950256799062808,0.011027168449728397,295.98406987240804,0.5233407762224019
0.25,-0.25,0.15,0.011,0.019163969847629962,0.108,0.11185714285714286,0.03509131981127019,1.0,0.0,0.0033994601276187432,-0.003833105043195002,0.00019492418790179045,0.00029264760406655377,-0.0004208545456574342,1.0040057945379857,0.010981000496041048,298.6916008120649,0.5692745344080186
0.25,-0.25,0.15,0.011,0.019163969847629962,0.108,0.11957142857142858,0.10178269430994238,1.0,0.0,-0.002010238105092048,0.0007357409559133273,0.0005727419025158831,0.0008935447382008022,-0.0008688645757731761,1.009043790757684,0.010968896565357874,300.2175149807482,0.6072667486941787
0.25,-0.25,0.15,0.011,0.019163969847629962,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,-0.00748868925975415,0.005448201852721148,0.0009322719107113242,0.0015015120796019188,-0.0007738342727020564,1.0099523964925265,0.010992721200433129,300.4858141191795,0.6119094531739204
0.25,-0.25,0.15,0.011,0.019163969847629962,0.108,0.135,0.22314355131420976,1.0,0.0,-0.012837070543004677,0.010105643803766435,0.0012714059006990741,0.0020999434257457095,-0.0001491278524279327,1.0069457488470264,0.011052810437017615,299.56639877894554,0.5921379832127142
0.25,-0.25,0.15,0.011,0.016302921620274972,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.033096264292732235,-0.031146903264934134,-0.0014078458138860883,-0.002896342703867516,0.013399161172961138,0.928270935812714,0.01221635092872207,0.4423062496481537,0.15297673534760542
0.25,-0.25,0.15,0.011,0.016302921620274972,0.20600000000000002,0.16921428571428573,-0.19671029424605413,1.0,0.0,0.029428666067543786,-0.028105783298588972,-0.0010029449215576136,-0.00227570123682852,0.008728260275994715,0.9520258798472787,0.011778415830375416,0.5554581626819882,0.26438751789834714
0.25,-0.25,0.15,0.011,0.016302921620274972,0.20600000000000002,0.18392857142857144,-0.11332868530700324,1.0,0.0,0.024001872664407863,-0.023240332585837395,-0.0005995139645137426,-0.0014931985318350494,0.0044750325164238935,0.9753331581452923,0.011398203137676345,0.6954264250475407,0.4002255110309812
0.25,-0.25,0.15,0.011,0.016302921620274972,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,0.01654645146457901,-0.016301893941187282,-0.00019811309363848562,-0.0005364807764696167,0.0011373781378526404,0.994064784717106,0.011104728702670258,0.8409541744696689,0.5406532751176665
0.25,-0.25,0.15,0.011,0.016302921620274972,0.20600000000000002,0.21335714285714286,0.03509131981126998,1.0,0.0,0.007269395567902205,-0.007502959288717989,0.00019453594984897293,0.0005640960337727208,-0.0006906094585090727,1.0028483099184704,0.010927710191644267,0.9447040138048828,0.643681821047545
0.25,-0.25,0.15,0.011,0.016302921620274972,0.20600000000000002,0.2280714285714286,0.10178269430994238,1.0,0.0,-0.0029170056927508166,0.002251884457474258,0.0005659123464979432,0.0017223148515016495,-0.0005824520067643224,0.9978467525115977,0.010888693035918112,0.9623226823444719,0.665588038327935
0.25,-0.25,0.15,0.011,0.016302921620274972,0.20600000000000002,0.2427857142857143,0.16430305129127634,1.0,0.0,-0.012678054668658543,0.0116393986679808,0.0009041732414866166,0.002825351572491308,0.001434463329369473,0.9798389315827307,0.010992126077891465,0.8850212851092909,0.5980384040789769
0.25,-0.25,0.15,0.011,0.016302921620274972,0.20600000000000002,0.2575,0.22314355131420976,1.0,0.0,-0.020946425166778915,0.019596366075154914,0.0012056296152390678,0.0037899954997283603,0.004891329638198605,0.9539340736207255,0.011224084104229991,0.7551091537431326,0.47939783917502526
0.25,-0.25,0.15,0.011,0.014790542086886972,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.03803736630540148,-0.0367251245404984,-0.0013752906504599371,-0.003690606610248781,0.021326126668427814,0.9111175693329613,0.013212701690700981,-5.259262764776767,0.062335785109354315
0.25,-0.25,0.15,0.011,0.014790542086886972,0.30400000000000005,0.24971428571428575,-0.19671029424605427,1.0,0.0,0.0352965301643416,-0.034411048395358294,-0.0009841669614679693,-0.0030150191388661485,0.01428894202959441,0.9362714500474071,0.012436581104852882,-5.313078686323095,0.1590975807580211
0.25,-0.25,0.15,0.011,0.014790542086886972,0.30400000000000005,0.27142857142857146,-0.11332868530700324,1.0,0.0,0.029904662941626855,-0.029393911618493043,-0.0005932811915354552,-0.0020736318911973584,0.007439659810079546,0.9658825119137929,0.011737756897875219,-5.332994519166016,0.31398735181589615
0.25,-0.25,0.15,0.011,0.014790542086886972,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.020565783770775056,-0.020401099030149878,-0.00019775959342327454,-0.0007795436726687477,0.001816204867055582,0.9924645153997946,0.011189041832270954,-5.28469721671094,0.5179982291048428
0.25,-0.25,0.15,0.011,0.014790542086886972,0.30400000000000005,0.3148571428571429,0.03509131981126998,1.0,0.0,0.007092359959560175,-0.007250677711711547,0.00019410387533391749,0.0008388520312402337,-0.0008472970727813056,1.000832914492166,0.01088266761842488,-5.1808758487051,0.671438551408468
0.25,-0.25,0.15,0.011,0.014790542086886972,0.30400000000000005,0.33657142857142863,0.10178269430994238,1.0,0.0,-0.007834213997555479,0.007391936788841705,0.0005556881135793112,0.0025213936633017298,0.0007126216613334568,0.9798814881344478,0.010885354991468177,-5.0889551762906,0.64304641798091
0.25,-0.25,0.15,0.011,0.014790542086886972,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,-0.02028804294701425,0.019616704411928785,0.0008668997152072588,0.003948995857747106,0.00575889262839635,0.9385708621286031,0.0111854408134118,-5.021492873522025,0.47148973393032384
0.25,-0.25,0.15,0.011,0.014790542086886972,0.30400000000000005,0.38000000000000006,0.22314355131420976,1.0,0.0,-0.028703959953156975,0.02785390032657518,0.001134853119463819,0.0050199450620652675,0.01243106549468631,0.8953649292946105,0.011707832917153202,-4.947723577506304,0.29425427161063644
0.25,-0.25,0.15,0.011,0.01379216853578529,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.040202162848378464,-0.03920704116880599,-0.0013547198484537004,-0.004275927356980902,0.029020923495923223,0.9016722958554714,0.014258501426641793,1.0242021918601958,0.014522463032745066
0.25,-0.25,0.15,0.011,0.01379216853578529,0.402,0.33021428571428574,-0.19671029424605427,1.0,0.0,0.03853680391311602,-0.03787164760807775,-0.0009687708291822306,-0.0035910207082240353,0.019966357622802633,0.9237409309692525,0.013146930293456713,1.1186649934529527,0.08721226615653274
0.25,-0.25,0.15,0.011,0.01379216853578529,0.402,0.35892857142857143,-0.11332868530700324,1.0,0.0,0.03386227352192681,-0.033478822131641925,-0.0005867958393496187,-0.002572560274180513,0.010672530914579426,0.9560508783004993,0.012112400951177923,1.3017296091760069,0.23550709990693433
0.25,-0.25,0.15,0.011,0.01379216853578529,0.402,0.3876428571428572,-0.03636764417087483,1.0,0.0,0.023428095720506168,-0.02330320527605912,-0.00019733506842478654,-0.001013644234520994,0.0025718972333776957,0.9904826567516426,0.01127974513707956,1.5912151584207195,0.48694908658241687
0.25,-0.25,0.15,0.011,0.01379216853578529,0.402,0.41635714285714287,0.03509131981126998,1.0,0.0,0.005795748516097896,-0.0059143556576869176,0.00019353741179117812,0.001115443432064822,-0.0008878278667800998,0.9980916907353417,0.010846036602474074,1.79979546498309,0.6874819104507102
0.25,-0.25,0.15,0.011,0.01379216853578529,0.402,0.4450714285714286,0.10178269430994238,1.0,0.0,-0.013303121219487072,0.012977717112290484,0.0005428075280922151,0.0032550730357655544,0.002863035796288327,0.9570475706125157,0.01095532272015912,1.6423109465549834,0.5774921850788111
0.25,-0.25,0.15,0.011,0.01379216853578529,0.402,0.47378571428571437,0.16430305129127634,1.0,0.0,-0.02644553766910535,0.02596397964920052,0.000829247344402706,0.0048285870250103224,0.011170799354975891,0.8965147022797645,0.011531617058793082,1.3266656419146405,0.3308041732431725
0.25,-0.25,0.15,0.011,0.01379216853578529,0.402,0.5025000000000001,0.22314355131420976,1.0,0.0,-0.03339490825420597,0.032793393819275145,0.0010791510463015186,0.005871741256407992,0.020425104980612008,0.8484671133293401,0.012386807519003368,1.103271850557042,0.16152795571264741
0.25,-0.25,0.15,0.011,0.013059874836780063,0.5,0.375,-0.2876820724517809,1.0,0.0,0.041069785995662134,-0.040262944834649574,-0.0013443730122186803,-0.004734561824190631,0.03635365206262897,0.8986453662961964,0.015321563731677748,-0.21641716196896255,-0.008807769328692908
0.25,-0.25,0.15,0.011,0.013059874836780063,0.5,0.4107142857142857,-0.19671029424605427,1.0,0.0,0.040336975631188876,-0.039804149676786235,-0.0009575972358816243,-0.0040513477485987215,0.025548679526143925,0.9150839939018027,0.013886447586886223,-0.17139761832041245,0.04227641131521115
0.25,-0.25,0.15,0.011,0.013059874836780063,0.5,0.4464285714285714,-0.11332868530700324,1.0,0.0,0.03663850513258016,-0.03633287235960126,-0.000580660458951443,-0.0030004077104794913,0.014038892175508022,0.946717003402764,0.012513252529599832,-0.05044575868140555,0.1718111874993156
0.25,-0.25,0.15,0.011,0.013059874836780063,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.025740207701407947,-0.025640237721582772,-0.00019684072948000786,-0.0012383937261079003,0.0033958694970609438,0.9880449225515363,0.011376423146617696,0.22153112677614217,0.4536992638006658
0.25,-0.25,0.15,0.011,0.013059874836780063,0.5,0.5178571428571428,0.03509131981126998,1.0,0.0,0.004024700444443807,-0.004119805497228052,0.00019282118436658724,0.0013922381355419011,-0.0008107909968413374,0.9944606669077716,0.010817959879439802,0.4618527782440651,0.6958532046254823
0.25,-0.25,0.15,0.011,0.013059874836780063,0.5,0.5535714285714286,0.10178269430994238,1.0,0.0,-0.01837014563035866,0.018115801027743687,0.0005285768350793418,0.0039028857663075955,0.005640296974265824,0.9316000926808248,0.011090962307473032,0.26961072263631536,0.4902933187205684
0.25,-0.25,0.15,0.011,0.013059874836780063,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,-0.030730292109593105,0.030360994738080106,0.00079688236565012,0.005501229412979702,0.01689624543749213,0.859957321735292,0.011985786410733694,0.013627987627273797,0.21816820363344985
0.25,-0.25,0.15,0.011,0.013059874836780063,0.5,0.625,0.22314355131420976,1.0,0.0,-0.03588525323769409,0.0354253423179296,0.0010417104037013791,0.0064908227404014696,0.028079654632723328,0.8160237162443206,0.013174604455592568,-0.10993289611960222,0.08439471343990591
0.25,-0.25,0.15,0.014000000000000002,0.04641672345543977,0.01,0.0075,-0.2876820724517809,1.0,0.0,-0.15478664322499114,0.27572440320505764,-0.0018926919684303378,-0.00012407154817428712,0.00021581085529742694,0.9194313648724123,0.013392086231510359,43.43747583845924,-31.589314497537654
0.25,-0.25,0.15,0.014000000000000002,0.04641672345543977,0.01,0.008214285714285714,-0.19671029424605427,1.0,0.0,-0.17452684453883593,0.25509401431478285,-0.0013371929535876959,-9.135324267883771e-05,0.00015584252638367602,0.9450942111004421,0.013581444987437186,50.150855690489486,-27.287200277115172
0.25,-0.25,0.15,0.014000000000000002,0.04641672345543977,0.01,0.008928571428571428,-0.11332868530700324,1.0,0.0,-0.19234177653371098,0.23770346680579424,-0.0007932669087579169,-5.6260591671519755e-05,9.411291884697803e-05,0.9684544836461543,0.013757275446450319,53.394788590566115,-21.128931937397507
0.25,-0.25,0.15,0.014000000000000002,0.04641672345543977,0.01,0.009642857142857144,-0.03636764417087472,1.0,0.0,-0.20856844740874125,0.22283181983634437,-0.00026139260547730636,-1.9183855892723756e-05,3.1462655397662687e-05,0.9898993027809039,0.01392161972167669,51.330467654153715,-25.448393392579757
0.25,-0.25,0.15,0.014000000000000002,0.04641672345543977,0.01,0.010357142857142856,0.03509131981126998,1.0,0.0,-0.22346411283902246,0.2099593511742286,0.0002583843538433994,1.9569772885530412e-05,-3.1461793240095126e-05,1.0097262862139378,0.014076081726798346,67.51543768501733,-12.937200524764014
0.25,-0.25,0.15,0.014000000000000002,0.04641672345543977,0.01,0.011071428571428572,0.10178269430994238,1.0,0.0,-0.23722963177208456,0.19870127738526533,0.0007662621336057551,5.975129245550104e-05,-9.415729307349352e-05,1.0281685182064737,0.0142219454113142,68.36545218824597,-14.293688212460713
0.25,-0.25,0.15,0.014000000000000002,0.04641672345543977,0.01,0.011785714285714287,0.16430305129127634,1.0,0.0,-0.2500240837283174,0.1887668479019693,0.0012625770134250258,0.00010115999704574108,-0.00015622659416125728,1.0454121132751664,0.014360255441151826,70.74202335033418,-12.438779727687356
0.25,-0.25,0.15,0.014000000000000002,0.04641672345543977,0.01,0.0125,0.22314355131420976,1.0,0.0,-0.2619757065794315,0.17993179737829657,0.001747737093937829,0.0001436295093276696,-0.00021735551899992878,1.0616078128185467,0.014491873820389444,73.65635878997522,-11.279865930191592
0.25,-0.25,0.15,0.014000000000000002,0.02439497497239376,0.108,0.081,-0.2876820724517809,1.0,0.0,0.01573147780059878,-0.010872781134791872,-0.0018564301432905106,-0.0018220579298816597,0.00541482910593194,0.9557039970916772,0.014192319340986836,915.2888280970654,0.20464501911386201
0.25,-0.25,0.15,0.014000000000000002,0.02439497497239376,0.108,0.08871428571428572,-0.19671029424605413,1.0,0.0,0.012341345072301058,-0.009040295928988923,-0.0013058568965745865,-0.0013482179313933917,0.003507245603315279,0.9707320011064937,0.014115176491199007,929.7290922582873,0.2700096116479001
0.25,-0.25,0.15,0.014000000000000002,0.02439497497239376,0.108,0.09642857142857143,-0.11332868530700312,1.0,0.0,0.008619972630490386,-0.006721567130046285,-0.0007711635358065294,-0.0008344624696093872,0.0018605203350174904,0.9840929103356797,0.01405409093937308,942.568931237326,0.33095763593472693
0.25,-0.25,0.15,0.014000000000000002,0.02439497497239376,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.004611245429350755,-0.003990391519634474,-0.0002527729744267182,-0.0002855647610738865,0.0005305895150325979,0.9954411124755781,0.014012533466560029,953.4747558060762,0.3800298546162674
0.25,-0.25,0.15,0.014000000000000002,0.02439497497239376,0.108,0.11185714285714286,0.03509131981127019,1.0,0.0,0.0003792379701168032,-0.0009295788693572475,0.00024826758530938076,0.00029162897617618366,-0.0004340788336415491,1.0044669354713247,0.013993373158466278,962.144803796092,0.40595125103426166
