beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,volatility_scaled,dV_dbeta_scaled,dV_drho_scaled,dV_dvolvol_scaled,dV_dvatm_scaled,dV_dF_scaled,dV_dK_scaled
-1.0,0.0,-0.6000000000000005,0.2000000000000004,0.22053997118018653,-1.0,-0.9884559884559884,0.3041533931593856,1.0,0.0,0.34267602089866733,0.08133418795041131,-0.2556940308657529,-0.9552293420278617,0.09956829499684705,0.2734170976854364,-0.2562206801132263
-1.0,0.0,-0.6000000000000005,0.2000000000000004,0.22053997118018653,-1.0,-0.9855699855699855,0.5552151573271036,1.0,0.0,0.34988925873713783,0.279764115577982,-0.24962474120140443,-0.9566039598014437,0.19472283246820155,0.2338899014247272,-0.29178790875563343
-1.0,0.0,-0.6000000000000005,0.2000000000000004,0.22053997118018653,-1.0,-0.9826839826839826,0.7861695921669755,1.0,0.0,0.35665419853358205,0.4716752953283835,-0.2433846243260606,-0.9578259940475659,0.28201594058289725,0.19786941607251396,-0.3220278480061973
-1.0,0.0,-0.6000000000000005,0.2000000000000004,0.22053997118018653,-1.0,-0.9797979797979797,0.9999999999999993,1.0,0.0,0.3630355725880586,0.6574894701781856,-0.2370072563982135,-0.9588857850078097,0.362668952025774,0.1647841068799436,-0.3480644164200932
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.4426733719121134,-0.6000000000000001,-0.802020202020202,-0.9999999999999996,1.0,0.0,0.3329001118096591,-0.7733752598375583,-0.44049449872596586,-0.8164366241202505,-0.2776314844040422,0.8746091730719706,-0.8294161609905522
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.4426733719121134,-0.6000000000000001,-0.7708513708513708,-0.6147098441152081,1.0,0.0,0.32984786164013713,-0.549671594572961,-0.3704926747873695,-0.8916952914782367,-0.1785279385739953,0.8586291051662656,-0.8156255923457668
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.4426733719121134,-0.6000000000000001,-0.7396825396825396,-0.2748598412305834,1.0,0.0,0.32909043879677274,-0.33450994049641447,-0.29254282600387627,-0.9422736453589724,-0.10158519111384079,0.8407043891267927,-0.7985357704829678
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.4426733719121134,-0.6000000000000001,-0.7085137085137084,0.029146345659516293,1.0,0.0,0.33101548337951325,-0.12976273079475598,-0.2098012789135482,-0.9628684019842043,-0.052307401451731295,0.8218005212476835,-0.7795419090051587
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.4426733719121134,-0.6000000000000001,-0.6773448773448774,0.30415339315938617,1.0,0.0,0.33578856000462465,0.06238089796770108,-0.12626001022283395,-0.9516875593116785,-0.03225797755764859,0.8031090820814154,-0.760215150680389
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.4426733719121134,-0.6000000000000001,-0.6461760461760462,0.5552151573271036,1.0,0.0,0.34334932686262226,0.24044222003934845,-0.04577687396536809,-0.9109456820334763,-0.038278069142950955,0.7857419553950622,-0.7419869749971277
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.4426733719121134,-0.6000000000000001,-0.615007215007215,0.7861695921669755,1.0,0.0,0.3534552732645114,0.40428178854411245,0.028808054424427076,-0.8458707280754305,-0.06375464910839224,0.7704677127681765,-0.7258585464615218
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.4426733719121134,-0.6000000000000001,-0.5838383838383838,0.9999999999999993,1.0,0.0,0.36575532424043056,0.5550637519956622,0.0960305636328544,-0.7629135683114259,-0.1009514559202489,0.7576210075232642,-0.7123010287871233
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.5525825973230313,-0.19999999999999996,-0.6040404040404039,-0.9999999999999992,1.0,0.0,0.3627254186718034,-0.7577679196559575,-0.5620029580392516,-0.6086811137395262,-0.3772654059410394,0.9108270458642996,-0.8816001158907022
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.5525825973230313,-0.19999999999999996,-0.5445887445887445,-0.6147098441152078,1.0,0.0,0.34310595467324534,-0.5458607899483753,-0.4553274544374435,-0.7987019554685181,-0.2235222623514872,0.8912503464441972,-0.8601509438017566
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.5525825973230313,-0.19999999999999996,-0.485137085137085,-0.27485984123058305,1.0,0.0,0.33116681473072374,-0.3343801340449064,-0.3169151477279792,-0.9299270817446627,-0.10455664005269893,0.8628759108199654,-0.8272127320517436
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.5525825973230313,-0.19999999999999996,-0.42568542568542556,0.029146345659516876,1.0,0.0,0.3297115035067379,-0.13042178750902547,-0.15888702887290668,-0.9596588755152742,-0.06756542824984813,0.8289290965657136,-0.7869282879874837
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.5525825973230313,-0.19999999999999996,-0.36623376623376613,0.30415339315938617,1.0,0.0,0.33958342321535717,0.054907231560358705,-0.0063970770994248305,-0.8774038711797812,-0.1228944813033741,0.7966500332912176,-0.7483547393170349
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.5525825973230313,-0.19999999999999996,-0.3067821067821066,0.555215157327104,1.0,0.0,0.3591735967206915,0.21718708577288964,0.12114586393793453,-0.7157426958131465,-0.23024643617341045,0.7716930305485589,-0.7185819266092524
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.5525825973230313,-0.19999999999999996,-0.24733044733044718,0.7861695921669759,1.0,0.0,0.3857195214867354,0.3610101446370766,0.22044811967050765,-0.5174691067999255,-0.3418797193333871,0.7549061378237271,-0.6987380544355032
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.5525825973230313,-0.19999999999999996,-0.18787878787878776,1.0,1.0,0.0,0.4167072336477393,0.49369587335462617,0.29732170181118756,-0.31033861603606805,-0.43258398994944613,0.7444293252902126,-0.6865724153448547
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6106610477649865,0.20000000000000018,-0.4060606060606059,-0.9999999999999996,1.0,0.0,0.3987383631202657,-0.7434890896965891,-0.6503134667557371,-0.37594987744799735,-0.4690580939429245,0.9278030493389618,-0.9053110838478489
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6106610477649865,0.20000000000000018,-0.3183261183261181,-0.6147098441152078,1.0,0.0,0.3595698113300376,-0.5413551486980008,-0.5276264765225834,-0.6828265544197748,-0.2807943961722694,0.9095318837298471,-0.8844327555789444
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6106610477649865,0.20000000000000018,-0.23059163059163046,-0.2748598412305834,1.0,0.0,0.33351649179503884,-0.33426518503165864,-0.34074692865301925,-0.9149808726232235,-0.10992995617258483,0.8737643925192317,-0.84122765080046
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6106610477649865,0.20000000000000018,-0.1428571428571428,0.029146345659516293,1.0,0.0,0.3296348524906874,-0.13129793910912707,-0.10863128360112259,-0.9445696997493225,-0.09256833492820027,0.8244990556963523,-0.7808089066291473
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6106610477649865,0.20000000000000018,-0.05512265512265502,0.30415339315938617,1.0,0.0,0.3500084991432725,0.04521423158354909,0.0967698998647607,-0.7508650368451759,-0.24584776360883875,0.7822011166025664,-0.728837405737032
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6106610477649865,0.20000000000000018,0.03261183261183276,0.5552151573271036,1.0,0.0,0.3875056341482113,0.19404849822713915,0.24085789543278524,-0.4559776127615454,-0.42760469127374057,0.7572579456554845,-0.6983954419251595
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6106610477649865,0.20000000000000018,0.12034632034632042,0.7861695921669755,1.0,0.0,0.43409239523429644,0.32937872779740895,0.33951553069413487,-0.149759668897947,-0.5554330211512379,0.7449446485378074,-0.6836394497155337
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6106610477649865,0.20000000000000018,0.2080808080808083,0.9999999999999993,1.0,0.0,0.4848944180307852,0.4615455469566683,0.4126132121278073,0.14085747570425078,-0.6242800750803923,0.7393060286503671,-0.6771495300366452
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6489974960617166,0.6000000000000001,-0.2080808080808081,-1.0,1.0,0.0,0.43807497640808934,-0.732824807218706,-0.7158411769763391,-0.14331991436109193,-0.5344301122426498,0.9364308222436882,-0.9173418551946203
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6489974960617166,0.6000000000000001,-0.09206349206349207,-0.6147098441152081,1.0,0.0,0.37845014673615435,-0.536784709598007,-0.5881136054150593,-0.5545239377692648,-0.33924189171886265,0.9216500278575388,-0.9003394982560471
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6489974960617166,0.6000000000000001,0.02395382395382395,-0.2748598412305837,1.0,0.0,0.33613192921997975,-0.3341274380170334,-0.36397852419524074,-0.897598713032105,-0.11730174141301575,0.8815046192344133,-0.8511316783374769
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6489974960617166,0.6000000000000001,0.13997113997113986,0.029146345659516293,1.0,0.0,0.33076074904418695,-0.13244061452044942,-0.0598696783636512,-0.9182565864031995,-0.12638800407020723,0.8172825838648111,-0.7714341211575086
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6489974960617166,0.6000000000000001,0.25598845598845577,0.3041533931593856,1.0,0.0,0.3656917042391642,0.035188072128832126,0.18056585179757084,-0.5950467030379201,-0.37468330861543286,0.7696335756355853,-0.7123221118611172
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6489974960617166,0.6000000000000001,0.3720057720057721,0.555215157327104,1.0,0.0,0.42321761079754017,0.176699413701079,0.32510817129117153,-0.18792835245978556,-0.5797023904229888,0.7488279366153213,-0.6867820495439597
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6489974960617166,0.6000000000000001,0.488023088023088,0.7861695921669755,1.0,0.0,0.48954127794885405,0.3127522540865708,0.41978171044336876,0.1965827335884086,-0.6778198498134707,0.7413050264362884,-0.6778410006670922
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6489974960617166,0.6000000000000001,0.6040404040404039,0.9999999999999989,1.0,0.0,0.5587032734509159,0.452229286112653,0.49190741645531366,0.5493656107440023,-0.701650812382796,0.7390425692554402,-0.6754417133850694
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6771159286659699,1.0,-0.010101010101010166,-0.9999999999999996,1.0,0.0,0.4790465615064933,-0.7258087486686573,-0.7668153332380497,0.0808996319694898,-0.5732034898066805,0.9407776078772105,-0.9235018025380312
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6771159286659699,1.0,0.1341991341991342,-0.6147098441152081,1.0,0.0,0.39907439638146275,-0.532606762109847,-0.6385810365008587,-0.42102700154245454,-0.3923734251317237,0.9299321521279693,-0.9111589843824475
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6771159286659699,1.0,0.2784992784992786,-0.2748598412305834,1.0,0.0,0.33900208215747407,-0.33396410835015783,-0.38655120066711873,-0.8779629168046221,-0.12642451613551664,0.8878189527549311,-0.8591791682717413
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6771159286659699,1.0,0.42279942279942273,0.029146345659516293,1.0,0.0,0.3330418053198307,-0.13381391926625344,-0.013322622960624031,-0.8818433758858362,-0.16755384310049015,0.8093166935621375,-0.7612199207240177
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6771159286659699,1.0,0.5670995670995671,0.30415339315938617,1.0,0.0,0.38521911459124214,0.026191595750672203,0.24724924718076746,-0.42785589212402864,-0.4914927161531546,0.7603519473307707,-0.7002155199788649
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6771159286659699,1.0,0.7113997113997113,0.5552151573271036,1.0,0.0,0.4629014232358489,0.16559206742055105,0.38770101427537096,0.06860394685155435,-0.6814541643267544,0.7446189620614085,-0.6809061732030542
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6771159286659699,1.0,0.8556998556998556,0.7861695921669755,1.0,0.0,0.5477705116111686,0.30679484213270014,0.48097015222920836,0.5160811270574838,-0.7343797128345333,0.7406782960269094,-0.6763683769739979
-1.0,0.0,-0.6000000000000005,0.2000000000000004,-0.6771159286659699,1.0,0.9999999999999998,0.9999999999999993,1.0,0.0,0.6338643765048616,0.45602950085341465,0.5552991049656393,0.9235830791307603,-0.7124412864359084,0.7404645413560906,-0.67646529598051
-1.0,0.0,-0.6000000000000005,0.6000000000000003,0.5753429605110985,-1.0,-0.9999999999999999,-0.9999999999999996,1.0,0.0,0.4044832609212935,-0.8435750256884939,-0.27461133703055696,-0.9497345925553864,-0.5647542392672307,0.3951164844311816,0.37699806901565247
-1.0,0.0,-0.6000000000000005,0.6000000000000003,0.5753429605110985,-1.0,-0.9971139971139971,-0.6147098441152078,1.0,0.0,0.41961929962760997,-0.5970489019974583,-0.2710025128666086,-0.9509336456007143,-0.3374312249529168,0.26713192266502506,0.23946156922479123
-1.0,0.0,-0.6000000000000005,0.6000000000000003,0.5753429605110985,-1.0,-0.9942279942279941,-0.2748598412305837,1.0,0.0,0.43310386819871843,-0.347900413363581,-0.2668104723061324,-0.9522101024745528,-0.1409831961593495,0.15748121803980175,0.13334119690085455
-1.0,0.0,-0.6000000000000005,0.6000000000000003,0.5753429605110985,-1.0,-0.9913419913419913,0.029146345659516293,1.0,0.0,0.4452949019573743,-0.09996924367789634,-0.26216175024906907,-0.9535058149521238,0.03166394879655865,0.06190079694685624,0.048960635914027884
-1.0,0.0,-0.6000000000000005,0.6000000000000003,0.5753429605110985,-1.0,-0.9884559884559884,0.3041533931593856,1.0,0.0,0.45644500848523484,0.14465075534326793,-0.2571493626495833,-0.9547797486522521,0.18547254861493023,-0.02259966385637935,-0.01975976685994507
-1.0,0.0,-0.6000000000000005,0.6000000000000003,0.5753429605110985,-1.0,-0.9855699855699855,0.5552151573271036,1.0,0.0,0.4667390746804876,0.3848332767943631,-0.25184361455791904,-0.9560025783532281,0.32403877292468497,-0.09818384714476047,-0.07682727239378218
-1.0,0.0,-0.6000000000000005,0.6000000000000003,0.5753429605110985,-1.0,-0.9826839826839826,0.7861695921669755,1.0,0.0,0.4763164970524906,0.6200065600331247,-0.24629849573147772,-0.9571530898089452,0.450041718128702,-0.16645962246397517,-0.12498886440657941
-1.0,0.0,-0.6000000000000005,0.6000000000000003,0.5753429605110985,-1.0,-0.9797979797979797,0.9999999999999993,1.0,0.0,0.4852849938067758,0.8499234659221937,-0.24055639126961265,-0.9582158724238881,0.565525073077012,-0.22864975154067513,-0.16618984397050995
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.28480956065824836,-0.6000000000000001,-0.802020202020202,-0.9999999999999996,1.0,0.0,0.43574951342269624,-0.885722792904705,-0.4438342131742793,-0.8279364760941068,-0.2604548412653336,0.8623408168121497,-0.8108549278722833
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.28480956065824836,-0.6000000000000001,-0.7708513708513708,-0.6147098441152081,1.0,0.0,0.4352156753351353,-0.6114779441447171,-0.3713141232620371,-0.8960996016952255,-0.17148406352424006,0.8477431902624821,-0.8002299432836438
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.28480956065824836,-0.6000000000000001,-0.7396825396825396,-0.2748598412305834,1.0,0.0,0.436442935792689,-0.3494644835209405,-0.2925488925873137,-0.9425874322937153,-0.10030713010445691,0.8320482480392357,-0.7871650913725506
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.28480956065824836,-0.6000000000000001,-0.7085137085137084,0.029146345659516293,1.0,0.0,0.4397171944672527,-0.1006122796395699,-0.20994231494707805,-0.9641174267393814,-0.04939824663349768,0.8158718261788512,-0.772667945706045
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.28480956065824836,-0.6000000000000001,-0.6773448773448774,0.30415339315938617,1.0,0.0,0.44517635520251314,0.13389543074937088,-0.12627900782519214,-0.9595323029175516,-0.019364293713811875,0.7999037864743148,-0.7577252417465459
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.28480956065824836,-0.6000000000000001,-0.6461760461760462,0.5552151573271036,1.0,0.0,0.45281955455299855,0.35323518673844634,-0.04427063791246258,-0.929963657825439,-0.008659029020674502,0.7847870293796672,-0.7432122977494152
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.28480956065824836,-0.6000000000000001,-0.615007215007215,0.7861695921669755,1.0,0.0,0.4625310662882896,0.5573442891696565,0.03387035070448974,-0.8784180776156305,-0.01397902817807406,0.7710123819462076,-0.7297968223891553
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.28480956065824836,-0.6000000000000001,-0.5838383838383838,0.9999999999999993,1.0,0.0,0.474115198951636,0.7470041463544579,0.10667213785689889,-0.8089867408603812,-0.031094444088601847,0.7588674841119213,-0.7178919667286284
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.4183935157719958,-0.19999999999999996,-0.6040404040404039,-0.9999999999999992,1.0,0.0,0.4631890072627529,-0.8704862024816806,-0.5761862831321438,-0.6347182579166786,-0.33875882259770185,0.9007590632987172,-0.8673712995599033
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.4183935157719958,-0.19999999999999996,-0.5445887445887445,-0.6147098441152078,1.0,0.0,0.4474356811246012,-0.6078955178867225,-0.45958610848307124,-0.8116268026552771,-0.20420171985638502,0.8818066345891321,-0.8474402336905283
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.4183935157719958,-0.19999999999999996,-0.485137085137085,-0.27485984123058305,1.0,0.0,0.43844278856970004,-0.34929853054920995,-0.3170695615048782,-0.9309986465518676,-0.10268045630188016,0.8569953392754286,-0.8196238986573723
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.4183935157719958,-0.19999999999999996,-0.42568542568542556,0.029146345659516876,1.0,0.0,0.43806213662284194,-0.10127037567673616,-0.15897801831922354,-0.9643132398669655,-0.060279180989535774,0.8287223112172999,-0.7870392770583526
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.4183935157719958,-0.19999999999999996,-0.36623376623376613,0.30415339315938617,1.0,0.0,0.4469129643308283,0.12724527012084164,-0.0029834674484042756,-0.9036068332593623,-0.08358908186756686,0.8012149626712038,-0.7549848578421172
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.4183935157719958,-0.19999999999999996,-0.3067821067821066,0.555215157327104,1.0,0.0,0.4641494350686894,0.3316057405780857,0.13560906258840405,-0.7674400419479668,-0.15322161601203188,0.7781190595763857,-0.7280279131356823
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.4183935157719958,-0.19999999999999996,-0.24733044733044718,0.7861695921669759,1.0,0.0,0.48802338469492473,0.5139951375952563,0.25076885076728095,-0.586020910728815,-0.24008295883256991,0.7607730111317119,-0.7078923948870096
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.4183935157719958,-0.19999999999999996,-0.18787878787878776,1.0,1.0,0.0,0.5166621285383698,0.6803051656764947,0.3441188966616481,-0.3846582977257118,-0.32247816849987565,0.7486351314157531,-0.6939749954443053
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.48894201567756435,0.20000000000000018,-0.4060606060606059,-0.9999999999999996,1.0,0.0,0.49684582850385417,-0.8550565978273077,-0.6783366869625043,-0.40833709348008296,-0.42127980780132646,0.9199576524848937,-0.8943839450653148
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.48894201567756435,0.20000000000000018,-0.3183261183261181,-0.6147098441152078,1.0,0.0,0.46253965842174605,-0.6036293258220086,-0.5376582852507839,-0.7046290973152466,-0.24840945740608156,0.9005377678313574,-0.8725360866967038
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.48894201567756435,0.20000000000000018,-0.23059163059163046,-0.2748598412305834,1.0,0.0,0.44066745472059493,-0.3491884844500129,-0.34115653055424283,-0.9172255206662027,-0.10641870076904425,0.8684164115239911,-0.8343538218591461
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.48894201567756435,0.20000000000000018,-0.1428571428571428,0.029146345659516293,1.0,0.0,0.43742427099874037,-0.10202596958005003,-0.10830273823355693,-0.954623978478337,-0.07740872408046862,0.8275187469791783,-0.7848547330920836
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.48894201567756435,0.20000000000000018,-0.05512265512265502,0.30415339315938617,1.0,0.0,0.45446146457246644,0.11832597585388,0.1086750096559308,-0.7978868824150391,-0.1759237108746201,0.7901396076525945,-0.7394314579408683
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.48894201567756435,0.20000000000000018,0.03261183261183276,0.5552151573271036,1.0,0.0,0.48752915142539727,0.3071639278314594,0.27629411900411316,-0.5265307292960031,-0.32311613945899476,0.7644070488968966,-0.7082972314491836
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.48894201567756435,0.20000000000000018,0.12034632034632042,0.7861695921669755,1.0,0.0,0.5306485573984834,0.4753189819961601,0.39814858315943324,-0.22093050924969015,-0.45033994138301914,0.7493580147532223,-0.6903259980381338
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.48894201567756435,0.20000000000000018,0.2080808080808083,0.9999999999999993,1.0,0.0,0.5793249158282376,0.6342547776884179,0.4894084952859732,0.081476398844741,-0.5368390081415328,0.7411785988502849,-0.6808077281743612
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5355025612822601,0.6000000000000001,-0.2080808080808081,-1.0,1.0,0.0,0.5343624582998802,-0.8419785598284713,-0.757050748386767,-0.17369411970194137,-0.4899946068918837,0.9307865475462334,-0.9094663884253741
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5355025612822601,0.6000000000000001,-0.09206349206349207,-0.6147098441152081,1.0,0.0,0.4799811746004656,-0.5990217074440715,-0.6054715036133391,-0.5830537569480851,-0.29722664187920333,0.9133576340831498,-0.8894712484951567
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5355025612822601,0.6000000000000001,0.02395382395382395,-0.2748598412305837,1.0,0.0,0.4431152661192257,-0.3490664132989366,-0.36477782953131577,-0.901369245859107,-0.11183777887366908,0.876102107529531,-0.8442279667687963
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5355025612822601,0.6000000000000001,0.13997113997113986,0.029146345659516293,1.0,0.0,0.43779012403446205,-0.10300115350421143,-0.05848725360914667,-0.9353308920335313,-0.10114033660120292,0.8226549776773059,-0.7783956865007802
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5355025612822601,0.6000000000000001,0.25598845598845577,0.3041533931593856,1.0,0.0,0.4669923725097453,0.10827637874197527,0.20475981204296273,-0.657842361442385,-0.2818610939420254,0.7784201580385215,-0.7238495170339753
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5355025612822601,0.6000000000000001,0.3720057720057721,0.555215157327104,1.0,0.0,0.5191221605514792,0.2857964593911928,0.38106657507427955,-0.25906955334178594,-0.4749263641484234,0.7543781326951084,-0.6944333378016816
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5355025612822601,0.6000000000000001,0.488023088023088,0.7861695921669755,1.0,0.0,0.5824298773329222,0.4495423560307942,0.49938516833041235,0.1418055943899762,-0.5975001430021947,0.7434762995719729,-0.6813761012254139
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5355025612822601,0.6000000000000001,0.6040404040404039,0.9999999999999989,1.0,0.0,0.6504676631126219,0.6119315990245738,0.5873494061330194,0.5171054397658369,-0.6547442188287422,0.7389338961829298,-0.676208815629321
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5696508304868322,1.0,-0.010101010101010166,-0.9999999999999996,1.0,0.0,0.5741263339836804,-0.8320378397731669,-0.8192147370636106,0.057761263121533735,-0.5393675614200797,0.9370143600571196,-0.9181585019152436
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5696508304868322,1.0,0.1341991341991342,-0.6147098441152081,1.0,0.0,0.4992445866207962,-0.5944928373793577,-0.6638981094809404,-0.4532327563461652,-0.34479096982510704,0.9226241838819014,-0.9016111390380394
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5696508304868322,1.0,0.2784992784992786,-0.2748598412305834,1.0,0.0,0.4457795959620724,-0.34892383163203744,-0.38789058466599646,-0.8835469090788867,-0.11807739992880828,0.8821857869607626,-0.8519983912988106
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5696508304868322,1.0,0.42279942279942273,0.029146345659516293,1.0,0.0,0.4391380891478963,-0.10419139066651778,-0.010082528427800885,-0.9070062222774224,-0.13012964764295099,0.8165064200267563,-0.770432372526515
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5696508304868322,1.0,0.5670995670995671,0.30415339315938617,1.0,0.0,0.4835195343113408,0.09834959602300997,0.2850368226609804,-0.4985349814126244,-0.3870034084971037,0.7685632961434611,-0.710921041648572
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5696508304868322,1.0,0.7113997113997113,0.5552151573271036,1.0,0.0,0.5558280744352666,0.2696832760532931,0.4601528214287781,0.007760736257886314,-0.5919282702487427,0.7482564456890891,-0.6859887775690898
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5696508304868322,1.0,0.8556998556998556,0.7861695921669755,1.0,0.0,0.6386758556659622,0.43534382722073206,0.5747781259413904,0.4828865840801041,-0.6859042196820977,0.7411483887461028,-0.6775562224779069
-1.0,0.0,-0.6000000000000005,0.6000000000000003,-0.5696508304868322,1.0,0.9999999999999998,0.9999999999999993,1.0,0.0,0.7247778590101361,0.6058132845157437,0.6624816012691468,0.918142764676264,-0.7050533032963768,0.7391400116444217,-0.6754663154518645
-1.0,0.0,-0.6000000000000005,1.0000000000000002,0.9953621375383701,-1.0,-0.9999999999999999,-0.9999999999999996,1.0,0.0,0.4956980603335053,-0.8117243384172061,-0.2716086821034224,-0.9508816039168194,-0.8704264415134806,0.34621993640587584,0.9938047623974979
-1.0,0.0,-0.6000000000000005,1.0000000000000002,0.9953621375383701,-1.0,-0.9971139971139971,-0.6147098441152078,1.0,0.0,0.5186507085624792,-0.59335421805417,-0.2693529014561656,-0.9515413218959907,-0.5017707149681327,0.07749672905950689,0.7700337561510846
-1.0,0.0,-0.6000000000000005,1.0000000000000002,0.9953621375383701,-1.0,-0.9942279942279941,-0.2748598412305837,1.0,0.0,0.5389116699767581,-0.34984891093469117,-0.26641494182520026,-0.9523494573575404,-0.1797089454160261,-0.15670170734134836,0.596875449042308
-1.0,0.0,-0.6000000000000005,1.0000000000000002,0.9953621375383701,-1.0,-0.9913419913419913,0.029146345659516293,1.0,0.0,0.5570621111352976,-0.09148439552227822,-0.26292002272687554,-0.9532524479193535,0.10473617335375085,-0.3628781837589308,0.4592741465104575
-1.0,0.0,-0.6000000000000005,1.0000000000000002,0.9953621375383701,-1.0,-0.9884559884559884,0.3041533931593856,1.0,0.0,0.5735170121672563,0.1751099430024331,-0.25896693678225974,-0.9542087608535713,0.3584712260417584,-0.5461216815057812,0.347501487264241
-1.0,0.0,-0.6000000000000005,1.0000000000000002,0.9953621375383701,-1.0,-0.9855699855699855,0.5552151573271036,1.0,0.0,0.588581983484565,0.4455960692027715,-0.2546338314728498,-0.9551862501403428,0.5868305405020333,-0.7104026176010525,0.25502579503309963
-1.0,0.0,-0.6000000000000005,1.0000000000000002,0.9953621375383701,-1.0,-0.9826839826839826,0.7861695921669755,1.0,0.0,0.6024880422606436,0.7171029438245908,-0.24998308610661651,-0.956159997671085,0.7939746584008152,-0.8588362727116068,0.17731613889119835
-1.0,0.0,-0.6000000000000005,1.0000000000000002,0.9953621375383701,-1.0,-0.9797979797979797,0.9999999999999993,1.0,0.0,0.6154137508726742,0.9877181520900997,-0.24506498346405742,-0.957110654089079,0.9831860276295066,-0.9938893987242778,0.1111394726867887
