rho,volvol,v_atm_n,alpha,F,K,log_moneyness,beta,T,Shift,y_scaled
1.0,-0.6000000000000005,0.2000000000000004,-0.6771669199219646,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.45123699342923446
1.0,-0.6000000000000005,0.2000000000000004,-0.6771669199219646,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.5088133082898761
1.0,-0.6000000000000005,0.2000000000000004,-0.6771669199219646,1.0,1.0,1.0,0.25,1.0,0.0,0.5772418396006199
1.0,-0.6000000000000005,0.6000000000000003,0.5724736037945737,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.5057438145285427
1.0,-0.6000000000000005,0.6000000000000003,0.5724736037945737,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.5187559583943455
1.0,-0.6000000000000005,0.6000000000000003,0.5724736037945737,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.5307843900936515
1.0,-0.6000000000000005,0.6000000000000003,0.5724736037945737,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.5419851241967343
1.0,-0.6000000000000005,0.6000000000000003,0.5724736037945737,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.552479659683245
1.0,-0.6000000000000005,0.6000000000000003,0.5724736037945737,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.5623644417433649
1.0,-0.6000000000000005,0.6000000000000003,0.5724736037945737,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.5717173003608506
1.0,-0.6000000000000005,0.6000000000000003,0.5724736037945737,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.5806019512371032
1.0,-0.6000000000000005,0.6000000000000003,-0.2850225261416539,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.5356677836518517
1.0,-0.6000000000000005,0.6000000000000003,-0.2850225261416539,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.5376095293539749
1.0,-0.6000000000000005,0.6000000000000003,-0.2850225261416539,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.5406147230487892
1.0,-0.6000000000000005,0.6000000000000003,-0.2850225261416539,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.5447790129583441
1.0,-0.6000000000000005,0.6000000000000003,-0.2850225261416539,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.550156014785225
1.0,-0.6000000000000005,0.6000000000000003,-0.2850225261416539,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.5567602374199738
1.0,-0.6000000000000005,0.6000000000000003,-0.2850225261416539,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.564571550558711
1.0,-0.6000000000000005,0.6000000000000003,-0.2850225261416539,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.5735411271434571
1.0,-0.6000000000000005,0.6000000000000003,-0.41851461745200547,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.5626931502459181
1.0,-0.6000000000000005,0.6000000000000003,-0.41851461745200547,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.5528884339575934
1.0,-0.6000000000000005,0.6000000000000003,-0.41851461745200547,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.5470703566465835
1.0,-0.6000000000000005,0.6000000000000003,-0.41851461745200547,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.545957842301388
1.0,-0.6000000000000005,0.6000000000000003,-0.41851461745200547,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.549977525615447
1.0,-0.6000000000000005,0.6000000000000003,-0.41851461745200547,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.5591689056118366
1.0,-0.6000000000000005,0.6000000000000003,-0.41851461745200547,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.5731935297377403
1.0,-0.6000000000000005,0.6000000000000003,-0.41851461745200547,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.5914446488056431
1.0,-0.6000000000000005,0.6000000000000003,-0.4890324960581587,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.5991414597545647
1.0,-0.6000000000000005,0.6000000000000003,-0.4890324960581587,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.5740927844841424
1.0,-0.6000000000000005,0.6000000000000003,-0.4890324960581587,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.5560209112011968
1.0,-0.6000000000000005,0.6000000000000003,-0.4890324960581587,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.547437134851283
1.0,-0.6000000000000005,0.6000000000000003,-0.4890324960581587,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.550117835094094
1.0,-0.6000000000000005,0.6000000000000003,-0.4890324960581587,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.5642576826924226
1.0,-0.6000000000000005,0.6000000000000003,-0.4890324960581587,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.5884134241744925
1.0,-0.6000000000000005,0.6000000000000003,-0.4890324960581587,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.6202995723048758
1.0,-0.6000000000000005,0.6000000000000003,-0.5355776668904793,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.6417315762059287
1.0,-0.6000000000000005,0.6000000000000003,-0.5355776668904793,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.5999005875440572
1.0,-0.6000000000000005,0.6000000000000003,-0.5355776668904793,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.5672209737217603
1.0,-0.6000000000000005,0.6000000000000003,-0.5355776668904793,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.5492168774161725
1.0,-0.6000000000000005,0.6000000000000003,-0.5355776668904793,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.5505705804358911
1.0,-0.6000000000000005,0.6000000000000003,-0.5355776668904793,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.5718267970880757
1.0,-0.6000000000000005,0.6000000000000003,-0.5355776668904793,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.6090360722313705
1.0,-0.6000000000000005,0.6000000000000003,-0.5355776668904793,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.6568660194583967
1.0,-0.6000000000000005,0.6000000000000003,-0.569716612248972,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.6880680651393136
1.0,-0.6000000000000005,0.6000000000000003,-0.569716612248972,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.6290987976422554
1.0,-0.6000000000000005,0.6000000000000003,-0.569716612248972,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.5803842053677652
1.0,-0.6000000000000005,0.6000000000000003,-0.569716612248972,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.5512914825167214
1.0,-0.6000000000000005,0.6000000000000003,-0.569716612248972,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.5513324365296349
1.0,-0.6000000000000005,0.6000000000000003,-0.569716612248972,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.5816332892567512
1.0,-0.6000000000000005,0.6000000000000003,-0.569716612248972,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.6338464627829077
1.0,-0.6000000000000005,0.6000000000000003,-0.569716612248972,1.0,1.0,1.0,0.25,1.0,0.0,0.6984941025793886
1.0,-0.6000000000000005,1.0000000000000002,0.9913905088917594,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.6200687789207858
1.0,-0.6000000000000005,1.0000000000000002,0.9913905088917594,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.6397150051580571
1.0,-0.6000000000000005,1.0000000000000002,0.9913905088917594,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.6577523230803103
1.0,-0.6000000000000005,1.0000000000000002,0.9913905088917594,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.6744338034881582
1.0,-0.6000000000000005,1.0000000000000002,0.9913905088917594,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.6899586183866981
1.0,-0.6000000000000005,1.0000000000000002,0.9913905088917594,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.7044860050563403
1.0,-0.6000000000000005,1.0000000000000002,0.9913905088917594,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.7181450667830105
1.0,-0.6000000000000005,1.0000000000000002,0.9913905088917594,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.7310417903404883
1.0,-0.6000000000000005,1.0000000000000002,-0.12713637217323948,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.6647269716710092
1.0,-0.6000000000000005,1.0000000000000002,-0.12713637217323948,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.668704588011287
1.0,-0.6000000000000005,1.0000000000000002,-0.12713637217323948,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.6734854615606919
1.0,-0.6000000000000005,1.0000000000000002,-0.12713637217323948,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.679150086810902
1.0,-0.6000000000000005,1.0000000000000002,-0.12713637217323948,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.6857467840516638
1.0,-0.6000000000000005,1.0000000000000002,-0.12713637217323948,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.6932956713626829
1.0,-0.6000000000000005,1.0000000000000002,-0.12713637217323948,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.7017926400503128
1.0,-0.6000000000000005,1.0000000000000002,-0.12713637217323948,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.7112135030564473
1.0,-0.6000000000000005,1.0000000000000002,-0.28433663709537615,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.6889990354071917
1.0,-0.6000000000000005,1.0000000000000002,-0.28433663709537615,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.6823972400209867
1.0,-0.6000000000000005,1.0000000000000002,-0.28433663709537615,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.6793210475278807
1.0,-0.6000000000000005,1.0000000000000002,-0.28433663709537615,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.6802594739498214
1.0,-0.6000000000000005,1.0000000000000002,-0.28433663709537615,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.685488396829088
1.0,-0.6000000000000005,1.0000000000000002,-0.28433663709537615,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.695032919210092
1.0,-0.6000000000000005,1.0000000000000002,-0.28433663709537615,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.7086788500516984
1.0,-0.6000000000000005,1.0000000000000002,-0.28433663709537615,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.726029967457316
1.0,-0.6000000000000005,1.0000000000000002,-0.36732666617570975,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.722238395201985
1.0,-0.6000000000000005,1.0000000000000002,-0.36732666617570975,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.7014581004585969
1.0,-0.6000000000000005,1.0000000000000002,-0.36732666617570975,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.687324896792508
1.0,-0.6000000000000005,1.0000000000000002,-0.36732666617570975,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.6816206940395004
1.0,-0.6000000000000005,1.0000000000000002,-0.36732666617570975,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.6855057344063855
1.0,-0.6000000000000005,1.0000000000000002,-0.36732666617570975,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.699099460969646
1.0,-0.6000000000000005,1.0000000000000002,-0.36732666617570975,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.7214708095134689
1.0,-0.6000000000000005,1.0000000000000002,-0.36732666617570975,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.7510485627264594
1.0,-0.6000000000000005,1.0000000000000002,-0.4220953146333022,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.7619022391210472
1.0,-0.6000000000000005,1.0000000000000002,-0.4220953146333022,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.724956836791567
1.0,-0.6000000000000005,1.0000000000000002,-0.4220953146333022,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.697347008348389
1.0,-0.6000000000000005,1.0000000000000002,-0.4220953146333022,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.6832386954511315
1.0,-0.6000000000000005,1.0000000000000002,-0.4220953146333022,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.6857901201373002
1.0,-0.6000000000000005,1.0000000000000002,-0.4220953146333022,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.705358502806282
1.0,-0.6000000000000005,1.0000000000000002,-0.4220953146333022,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.7393435213369263
1.0,-0.6000000000000005,1.0000000000000002,-0.4220953146333022,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.783861524796138
1.0,-0.6000000000000005,1.0000000000000002,-0.4622632024630917,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.8058894185601521
1.0,-0.6000000000000005,1.0000000000000002,-0.4622632024630917,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.7519475049447775
1.0,-0.6000000000000005,1.0000000000000002,-0.4622632024630917,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.7091896592504031
1.0,-0.6000000000000005,1.0000000000000002,-0.4622632024630917,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.6851105155236484
1.0,-0.6000000000000005,1.0000000000000002,-0.4622632024630917,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.6863390064328279
1.0,-0.6000000000000005,1.0000000000000002,-0.4622632024630917,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.7136511695533775
1.0,-0.6000000000000005,1.0000000000000002,-0.4622632024630917,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.7614021967074444
1.0,-0.6000000000000005,1.0000000000000002,-0.4622632024630917,1.0,1.0,1.0,0.25,1.0,0.0,0.8222696010157848
1.0,-0.20000000000000018,-1.0,-0.7002826483806786,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.0002327055833211219
1.0,-0.20000000000000018,-1.0,-0.7002826483806786,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.002311869386410437
1.0,-0.20000000000000018,-1.0,-0.7002826483806786,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.0043247851359224055
1.0,-0.20000000000000018,-1.0,-0.7002826483806786,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.006285799525058224
1.0,-0.20000000000000018,-1.0,-0.7002826483806786,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.008206246891692534
1.0,-0.20000000000000018,-1.0,-0.7002826483806786,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.010095175959241073
1.0,-0.20000000000000018,-1.0,-0.7002826483806786,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.011959867855104887
1.0,-0.20000000000000018,-1.0,-0.7002826483806786,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.013806214537803967
1.0,-0.20000000000000018,-1.0,-0.9160451404017629,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.036183008793810076
1.0,-0.20000000000000018,-1.0,-0.9160451404017629,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.023437373376244183
1.0,-0.20000000000000018,-1.0,-0.9160451404017629,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.013424207601221568
1.0,-0.20000000000000018,-1.0,-0.9160451404017629,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.007860347478910911
1.0,-0.20000000000000018,-1.0,-0.9160451404017629,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.008224467949358653
1.0,-0.20000000000000018,-1.0,-0.9160451404017629,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.014689086177506758
1.0,-0.20000000000000018,-1.0,-0.9160451404017629,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.026002603607598353
1.0,-0.20000000000000018,-1.0,-0.9160451404017629,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.04050022013125207
1.0,-0.20000000000000018,-1.0,-0.9551919287941447,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.09071620210419007
1.0,-0.20000000000000018,-1.0,-0.9551919287941447,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.05939732959685112
1.0,-0.20000000000000018,-1.0,-0.9551919287941447,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.030659418387773616
1.0,-0.20000000000000018,-1.0,-0.9551919287941447,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.01065114013259399
1.0,-0.20000000000000018,-1.0,-0.9551919287941447,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.009579114587858092
1.0,-0.20000000000000018,-1.0,-0.9551919287941447,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.028654345136197548
1.0,-0.20000000000000018,-1.0,-0.9551919287941447,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.058111308946080624
1.0,-0.20000000000000018,-1.0,-0.9551919287941447,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.09117914847647822
1.0,-0.20000000000000018,-1.0,-0.9759026704751629,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.14709835221523046
1.0,-0.20000000000000018,-1.0,-0.9759026704751629,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.09928941925792142
1.0,-0.20000000000000018,-1.0,-0.9759026704751629,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.05216316292785938
1.0,-0.20000000000000018,-1.0,-0.9759026704751629,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.014554957754605765
1.0,-0.20000000000000018,-1.0,-0.9759026704751629,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.012153725794435535
1.0,-0.20000000000000018,-1.0,-0.9759026704751629,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.04795664554067649
1.0,-0.20000000000000018,-1.0,-0.9759026704751629,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.09588265113058494
1.0,-0.20000000000000018,-1.0,-0.9759026704751629,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.14567683574425522
1.0,-0.20000000000000018,-1.0,-0.989578109586321,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.20235562507945837
1.0,-0.20000000000000018,-1.0,-0.989578109586321,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.1396534182249756
1.0,-0.20000000000000018,-1.0,-0.989578109586321,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.07554395920953311
1.0,-0.20000000000000018,-1.0,-0.989578109586321,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.019406738629152025
1.0,-0.20000000000000018,-1.0,-0.989578109586321,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.015810332887026914
1.0,-0.20000000000000018,-1.0,-0.989578109586321,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.06981685018069954
1.0,-0.20000000000000018,-1.0,-0.989578109586321,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.1348732431237732
1.0,-0.20000000000000018,-1.0,-0.989578109586321,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.19975527525422027
1.0,-0.20000000000000018,-1.0,-0.999610111872095,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.25607238287069434
1.0,-0.20000000000000018,-1.0,-0.999610111872095,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.17952199192158783
1.0,-0.20000000000000018,-1.0,-0.999610111872095,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.09963830809341313
1.0,-0.20000000000000018,-1.0,-0.999610111872095,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.02503668470087163
1.0,-0.20000000000000018,-1.0,-0.999610111872095,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.020386255031485605
1.0,-0.20000000000000018,-1.0,-0.999610111872095,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.09278548090485561
1.0,-0.20000000000000018,-1.0,-0.999610111872095,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.17372582700289516
1.0,-0.20000000000000018,-1.0,-0.999610111872095,1.0,1.0,1.0,0.25,1.0,0.0,0.25261111954717835
1.0,-0.20000000000000018,-0.5999999999999999,-0.40703680764367856,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.1296679027613337
1.0,-0.20000000000000018,-0.5999999999999999,-0.40703680764367856,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.1334832406694372
1.0,-0.20000000000000018,-0.5999999999999999,-0.40703680764367856,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.13711253494562942
1.0,-0.20000000000000018,-0.5999999999999999,-0.40703680764367856,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.14058334260178526
1.0,-0.20000000000000018,-0.5999999999999999,-0.40703680764367856,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.14391778809626307
1.0,-0.20000000000000018,-0.5999999999999999,-0.40703680764367856,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.1471339042768871
1.0,-0.20000000000000018,-0.5999999999999999,-0.40703680764367856,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.1502465802861608
1.0,-0.20000000000000018,-0.5999999999999999,-0.40703680764367856,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.15326824747902174
1.0,-0.20000000000000018,-0.5999999999999999,-0.7584954874975971,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.15791418402472598
1.0,-0.20000000000000018,-0.5999999999999999,-0.7584954874975971,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.14973416349899102
1.0,-0.20000000000000018,-0.5999999999999999,-0.7584954874975971,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.1441868525969823
1.0,-0.20000000000000018,-0.5999999999999999,-0.7584954874975971,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.1419697776863739
1.0,-0.20000000000000018,-0.5999999999999999,-0.7584954874975971,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.143535706458595
1.0,-0.20000000000000018,-0.5999999999999999,-0.7584954874975971,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.148931192752755
1.0,-0.20000000000000018,-0.5999999999999999,-0.7584954874975971,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.15779321537645186
1.0,-0.20000000000000018,-0.5999999999999999,-0.7584954874975971,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.16950770346960642
1.0,-0.20000000000000018,-0.5999999999999999,-0.8211540226453213,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.20611224774261555
1.0,-0.20000000000000018,-0.5999999999999999,-0.8211540226453213,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.1792229588036393
1.0,-0.20000000000000018,-0.5999999999999999,-0.8211540226453213,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.15712666664230843
1.0,-0.20000000000000018,-0.5999999999999999,-0.8211540226453213,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.14402718720427013
1.0,-0.20000000000000018,-0.5999999999999999,-0.8211540226453213,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.14411228955959662
1.0,-0.20000000000000018,-0.5999999999999999,-0.8211540226453213,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.15787740945576842
1.0,-0.20000000000000018,-0.5999999999999999,-0.8211540226453213,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.18166245600050196
1.0,-0.20000000000000018,-0.5999999999999999,-0.8211540226453213,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.21123317614663922
1.0,-0.20000000000000018,-0.5999999999999999,-0.8542959261191924,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.26109973879774306
1.0,-0.20000000000000018,-0.5999999999999999,-0.8542959261191924,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.21561868251779323
1.0,-0.20000000000000018,-0.5999999999999999,-0.8542959261191924,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.1746118026558177
1.0,-0.20000000000000018,-0.5999999999999999,-0.8542959261191924,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.14685022792837993
1.0,-0.20000000000000018,-0.5999999999999999,-0.8542959261191924,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.14550009920911838
1.0,-0.20000000000000018,-0.5999999999999999,-0.8542959261191924,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.17212589430960254
