beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,volatility_scaled,dV_dbeta_scaled,dV_drho_scaled,dV_dvolvol_scaled,dV_dvatm_scaled,dV_dF_scaled,dV_dK_scaled,T,Shift
-0.9353782187613929,0.6867470297333058,0.855807542494686,0.09061188584690516,-0.9931877735826862,0.16093450855655345,-0.28614591899332664,-0.251761394711982,0.03716934533061008,0.9443291067667681,-0.9982474203038607,0.7714679646918514,-0.5700145593351782,0.9107011720017083,0.9584439348700898,1.0,0.0
-0.9353782187613929,0.6867470297333058,0.855807542494686,0.09061188584690516,-0.9931877735826862,0.16093450855655345,-0.18759302772539832,0.028019235133084824,0.03617568595731042,0.9443291067667681,-0.9982474203038607,0.7714679646918514,-0.5700145593351782,0.9107011720017083,0.9625753676654762,1.0,0.0
-0.9353782187613929,0.6867470297333058,0.855807542494686,0.09061188584690516,-0.9931877735826862,0.16093450855655345,-0.08904013645746978,0.28111160061563606,0.03541322551864829,0.9443291067667681,-0.9982474203038607,0.7714679646918514,-0.5700145593351782,0.9107011720017083,0.9656743721406877,1.0,0.0
-0.9353782187613929,0.6867470297333058,0.855807542494686,0.09061188584690516,-0.9931877735826862,0.16093450855655345,0.009512754810458768,0.5121668275747204,0.034824814601868086,0.9443291067667681,-0.9982474203038607,0.7714679646918514,-0.5700145593351782,0.9107011720017083,0.9680188727094877,1.0,0.0
-0.9353782187613929,0.6867470297333058,0.855807542494686,0.09061188584690516,-0.9931877735826862,0.16093450855655345,0.10806564607838709,0.7247170322466079,0.03436851454678161,0.9443291067667681,-0.9982474203038607,0.7714679646918514,-0.5700145593351782,0.9107011720017083,0.9698018589639679,1.0,0.0
-0.9353782187613929,0.6867470297333058,0.855807542494686,0.09061188584690516,-0.9931877735826862,0.16093450855655345,0.20661853734631563,0.9215077844202747,0.034012960742181464,0.9443291067667681,-0.9982474203038607,0.7714679646918514,-0.5700145593351782,0.9107011720017083,0.9711663687406594,1.0,0.0
0.68709456146135,-0.3186598442389011,-0.3880265035239625,-0.27896737239001546,-0.9368409719356232,-0.3045015338659973,-0.702822566103504,-0.9999999999999996,0.0418097931891057,0.9347075490658694,-0.9895172796833983,0.7675688762950978,-0.6844526079138291,0.9669906738742479,0.9567291740496594,1.0,0.0
0.68709456146135,-0.3186598442389011,-0.3880265035239625,-0.27896737239001546,-0.9368409719356232,-0.3045015338659973,-0.6955498953668878,-0.9592504542892396,0.04171909172210273,0.9347075490658694,-0.9895172796833983,0.7675688762950978,-0.6844526079138291,0.9669906738742479,0.9571706057563315,1.0,0.0
0.68709456146135,-0.3186598442389011,-0.3880265035239625,-0.27896737239001546,-0.9368409719356232,-0.3045015338659973,-0.6882772246302716,-0.919116794356536,0.041630439751281334,0.9347075490658694,-0.9895172796833983,0.7675688762950978,-0.6844526079138291,0.9669906738742479,0.9575978050823075,1.0,0.0
0.68709456146135,-0.3186598442389011,-0.3880265035239625,-0.27896737239001546,-0.9368409719356232,-0.3045015338659973,-0.6810045538936554,-0.8795806801394326,0.04154376408034932,0.9347075490658694,-0.9895172796833983,0.7675688762950978,-0.6844526079138291,0.9669906738742479,0.9580114732740186,1.0,0.0
