beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,volatility,dV_dK,dV_dF,dV_dalpha,dV_dbeta,dV_drho,dV_dvolvol,volatility_scaled,dV_dbeta_scaled,dV_drho_scaled,dV_dvolvol_scaled,dV_dalpha_scaled,dV_dF_scaled,dV_dK_scaled
1.121873794490843,1.1734961739656076,-0.37025455518568534,0.0037823187710969686,-1.499756671758435,-1.6821188067083548,-1.4875145904126619,-0.17375509321650418,0.13911258,8.438701,-10.155028,1.9228055,-0.63870305,-0.0035728216,0.0035817137,-0.6470812631138162,0.3218814399872569,-0.46698667443246994,-0.3771959135668937,-0.42919648031467017,0.0781901153332068,0.26992776210052466
0.9495774569172726,-0.1650384252806445,-0.6198128582152703,1.6255595072832907,0.9805164686664909,0.15661826922263927,-0.4134531984667393,-0.40273473759942324,0.5807063,-1.9901254,-0.6878701,1.7775356,-1.8663981,-0.0020954907,0.036341205,-0.37305327403559574,0.2378927690325521,-0.46084053986907814,-0.253845861475699,-0.4451701993489011,0.18426389548640815,0.16437130268571046
-0.6172730786498445,1.6007085719772842,-0.66472462582876,1.6222577642804306,0.17519416417511074,0.8324266479411234,-1.5150526035131802,-2.833473003525502,1.5384376,-31.348244,-11.830615,7.721524,-6.8817654,-0.29053974,-0.3514251,0.2212603910597091,-0.10521689315651192,-1.6608541388768052,-1.713911082969541,0.20842425238768228,0.05941617610636003,-0.13277997164139893
-1.4788890439167444,-0.25068309011652185,0.8769233783095304,0.4696057926962498,-0.16968409537608795,0.8853138050381866,0.03710051984949718,-0.40182993801614875,1.7793894,-15.104978,-11.440506,9.317113,-6.0628777,0.095898986,0.15822236,0.3707813969716082,-0.04919541650059885,-0.05315446204632344,0.2050760027409464,0.38387347056783966,0.0637871115802244,0.031627947574998316
-0.9006458851255613,1.6003963204514666,-1.14844229505346,0.9156103902994327,1.6596411236116408,-0.6685201415523067,-0.7892604547330015,-0.20650507349737496,3.587401,-43.37852,-49.075027,11.508198,-17.138712,0.18448162,0.7364476,1.492730737596506,-0.8069117586586396,0.31537555959181035,2.3822805515320797,0.6248027764331154,-0.3578849413095917,-0.254545671024698
0.023881047950101236,-1.5479049747369158,-0.6376497689443018,-0.9090917997001597,-0.07246924957850716,-1.5933434531287478,1.85614453050369,3.011264820702292,0.5808909,-1.7878004,-5.9412193,2.8960247,-2.10562,0.50760794,-0.23692426,-0.3729387217571262,0.22152719889829176,1.6596768557290478,-1.2827784854225959,-0.3221823634224642,0.12540329402661882,0.1664191563781549
1.1397204633469695,-0.3866841367198182,-0.4501417768347999,-0.2763911924500401,-1.4540525749152569,0.4721414885435533,0.11027748070348974,-0.1240243689589918,0.118438736,-0.6903351,0.366853,1.5206811,-0.35921642,0.0051219314,0.0048304247,-0.6599102768457976,0.3410015876194472,-0.43081392401246965,-0.37249411385070436,-0.47341363873777587,0.1960814301059483,0.17752726643343564
1.6162599434204952,-0.9661308290536323,-0.6991317375012968,-0.42844047206980435,0.3276035187653171,-1.0430979957610553,-1.1095569109744159,-0.31601354995210873,0.30133593,-4.070975,3.215102,1.1259768,-1.1281615,-0.005103767,0.026368182,-0.5464146630950651,0.2883967690968352,-0.47335586121222634,-0.291397510104525,-0.5168148910949595,0.22799433801757996,0.14330976537306211
-0.16436273066399354,-0.6905805039786792,1.2613602043005234,-1.0144403270189806,0.7573827244425803,0.08644048506085694,-0.3557490231673319,-0.2977518468887468,1.1698748,-9.458328,-2.7346406,3.7697017,-3.7970273,0.15230405,0.06926148,-0.007448755739385538,0.1058151976402549,0.1815073279431266,-0.12989040688942907,-0.2261137977755556,0.16133106957029472,0.08878110735476609
-1.6551418778913465,-0.6658150302445958,0.9647442057288026,-0.8103152719918753,-0.8070247848468384,-0.3147170402111619,2.221339616983417,1.5303296286219452,1.1303325,-4.4552383,-11.486516,7.993497,-3.3232195,0.44948518,0.122782044,-0.03198646191991671,0.13822918139784401,1.417868941093454,0.07163178089100573,0.2383301054714726,0.06327159734919538,0.13942040410887876
-0.49388818363602593,-0.08984521385172252,0.26195025136462313,-1.5458942017733024,-0.26548464737616173,-1.2098359724559857,0.018788962449430215,1.2771582343578507,1.1347735,-4.959547,-16.004343,5.5841327,-3.9070575,0.30049992,0.18631566,-0.029230629478512394,0.09828784769868727,0.798046086293686,0.31085633939756474,-0.026600953056871313,0.012652077422502569,0.1343159907470754
0.703434272172302,1.0737649801687474,0.12664854461914865,0.32651102518683345,-1.3064391718097277,-1.0002826235015576,-0.9230244487505943,-0.04505150605947999,0.2337087,4.4202237,-7.0312777,2.4405298,-0.84881514,0.013558328,0.035377897,-0.5883802821800247,0.30750732062380803,-0.39571601281752966,-0.2574730268334182,-0.37226808354841695,0.11318984873531862,0.22925432294664227
